id	tweet
10500	Tatliss insanlar begenilerini gösteriyor art niyet barindrmadn sosyal mecralarda anca senin gibi varoslar evli adam dûsürür sonra en yakin arkadaslarina verir falan fistan iste demem o ki orospu kisilik herkesi kendi gibi görûr yanina yandas arama sen tek basina STAR’sin🤣🤣❤️
16928	@USER @USER Gerçekten düz ve dürüst olmanı seviyorum
42343	Las vegasta yapılabilecek sevaplar nedir
20163	Kayık gelir uzaktan dalgalara karişmiş..
36715	#GünüGelinceElvedaa Ben geldim #Kadın...   Gitmemek üzere geldim..!      Sığınma talebim kabul görür ya da görmez!      Varsa bi kaç güzel gün,onları görmeye geldim!              Aşılmışsa engeller.              Yıkılmışsa duvarlar..!      Artık hapset beni,   Çünkü ben sende kaybolmaya geldim..!
18487	Bu saat olmuş hala uyanığım zira eve yeni geldim😂🤪
20377	“Gençler bi sıraya girin de fotoğraf çekinelim”
34930	Hahash siz tepemize cikardiniz bu adami king king diye
24454	@USER HUZURUNDA OLMAKTA ÖNEMLİ AMA DAHA ÖNEMLİSİ ATATÜRK KÜ ANLAMAK GÖSTERDİĞİ YOLDA DEVRİMLERİDEN TAVİZ VERMEDEN  YÜRÜMEK. NE MUTLU TÜRK'ÜM DİYENE ELHAMDÜLİLLAH
42488	@USER Hayatında hiç yurtdışına çıktın mı arkadaşım
21896	Şimdide CHP nin  Atatürk mirası iş Bankası hisselerine göz dikti, para bitti yakında milletin mal varlıklarını varlık fonuna alirlarsa hiç şaşırmayın 😱
35628	@USER Dolar 8.20 mezartasi formasyonu var destere etkisi var .azıcık guldureyim seni Burak abi.hani kro öyle diyor ya aylardir
26806	Uyanırken çektiğim eziyetler yüzünden cennete gideceğimmmmm
45076	"Ben bu çağdan nefret ettim, etimle kemiğimle nefret ettim."
39249	@USER ahshdjsjnss valla assiri zorlayarak cikiyor:( ama zorlayarak da olsa mutluluk buluyorsun ya cok pozitif bi si hadii beraberabxnas
38820	Bangtan askere gitse bile gruplarınız yine ilgi görmeyecek. Army yine Bangtanın eski şarkılarını dinliycek. Army’nin aradığı şey kalite bu da gruplarınızda olmadığına göre flop geldiniz floğ gideceksiniz @USER
39896	Keşke pazar günleri de olsaa
22936	@USER Her gece uyumadan önceen son konuştugum kişi olmanı seviyorum,
20165	@USER Olsun artık napalım.. mini olsun
44353	herkese iyi geceler en çok sana <3
37139	ben artık ne istediğimi bilmek istiyorum
32321	@USER @USER He oldu başkan oy calarak benim sesim geliymiii şakirr
33429	@USER @USER @USER Hayvanlar mal, eğlence aracı değildir. Hayvan sömürüsünden para kazanan ahlaksız sirklere yasak getirmeniz gerekirken, sizler onları mı davet ediyor sunuz? #Ayıp #hayvanözgürlüğü #hayvanlaraadalet #hayvanhakları
43772	@USER Şuan 7. Si bu kadar degildi yaww:))
19788	@USER @USER Muhterem çok güzel söylüyorsun !İranda İslamiyet yok ;Şiia var ve onun Şeriat Polisi var !İngilizce de Moral Polisi diyorlar herkezde inanıyor ?
34731	Her yerden aynanda konuşabilen arkadaşa sahip olduğum için çok şanslıyım😂
32876	şu mükemmel cümleyi tekrar hatırlatmak isterimm.       '' kişilere ,gruplara ,derneklere , cemaatlere , vakıflara, tarikatlara "    hizmet isi Bitmistir..    #Ekramİmamoğlu #MazbataGeldi
42358	#AdanalıKızlarÇokGüzeldir evet ama biraz deli oluyorlar..
36507	dışardaki sorunlarla başa çıkma şeklim eve gidip uyumak artık
20589	Kalamadigim yerden gitmeyi ogrendim uzun zaman once.. beni hicbir mecburiyet tutamaz
16361	@USER Çıkamam nasıl çıkayım nedenini bile bilmiyorum
12435	@USER Lan bir tane bile mi düzceli yok püüü böyle memleketi
44763	Firmino üzerine uzunca bir tez yazılır Salah'a yaptığı şu asist sanat eseri adeta
46130	@USER Falcao adem yapıp nagatomo çıkarmalıydı bence bizim galip gelmemiz gereken bir maçtı
10663	@USER @USER Var efendim,Doğar doğmaz emekli yapacagim sizi bir Altin kafeste yaşatacagim sizi ama şimdiden diyeyim gikiniz cikarsa Kasaba verecem sizi.
22931	Top yekün mücadeleye keşke vekillerde katılsaydı da bir ay maaş almasalardı. Ve ya lüks makam araçlarını satıp kendi araçlarını kullanma kararı alsalardı!  #TürkiyeKazanacak
37471	@USER Son cümle çok hoşuma gitti bi gün çalarım 😂
37488	@USER @USER Bu kadın İçin çıkdırıyorum.memeleri beni deli ediyor..hele o dudakları konuşması aklımı başımdan alıyor
29443	Değil unutmak acısı hafifleyenin kanı kurusun. #FıratYılmazÇakıroğlu
40625	@USER @USER Bunlarin inandiklari din islam mi gercekten ? boyle kurban kesilmez hayvana yaptiklari eziyete bak Allah belanizi versin ya bu nedir
30455	kendimi dağlara vurdum. aşşşşırı mutluyum.
12374	@USER Tanka karşı ikili mücadeleyi kazanan güvenlik görevlisine karşı haydi haydi kazanır :-)
37696	Gergin ve sıcak bir güne başladık çabuk çabuk akşam olması lazım yoksa kanser olucam belli
14289	Bu iş T A M A M.
38488	göz zevki diye bişey kalmıyor yaa:/
44772	@USER @USER @USER İnşallah bir kaza geçirmezsiniz o zaman uygun dönere hangi partili diye sormak zorunda kalmazsınız sağlıklıyken hayat size güzel ileride bu kafayı bulamayacaksınız hayat kimseye kıyak geçmiyor gençler şimdi çalın oynayın zaman çok çabuk geçecek şimdiye kadar olduğu gibi 🖐🖐🖐
10088	Neyse size bir şey söyleyeceğim benim için önemli sinirlendim şurda biraz sinirimi atayım
25562	Sebebi FT'nin 3. döneminde Türkiye'yi tarayarak topladığı çocuklar ve kurduğu sistem, zamanı geldiği için ekmeğini yiyoruz.
18684	@USER @USER Oooo sen boku yemişsin abisine de kanka diyor amk 😂😂😂
25514	Papçi de çorba parası değil gerçek hayatta ekmek parası kovalayın
30709	@USER kaç kişiden aynı sebeplerle oraya bir daha gitmeme kararı aldıklarını duydum. gülümseyerek kolay gelsin falan deyince cevap gelmiyordu ya. içerideki bitkiler de soluyordur bence.
41347	@USER    Saygıdeğer Hocam;      Sizin gibi, hayatının merkezine dini almış biri, haksızlık karşısında keşke dememeli. Haksızlığı yapanları Allah'ın ayetleriyle ikaz etmeli.      Size bu şekilde yazarak hadsizlik yaptıysam özür dilerim ama düşüncem bu.
21686	Başkanım hükümetimizle büyüyen bu ülkeye bu durum hiç yakışmıyor. Başka Fikirtepe yok! #ReisimCadirkentiKurtarin @USER @USER @USER #MuratKurumGOREVE @USER #AlbarakaBiziOyalama #namikguver @USER @USER
14996	OZZY OSBOURNE  kariyerinin son dünya turnesi olarak tanımladığı “No More Tours  2 ”  isimli turnesine 27 Nisan gecesi🔑
30271	@USER Çocuk doğsaydı böyle olmaz ki
28885	@USER 😔özür dilerim belki bi yolunu buluruz...
19284	@USER Eee kısasa kısas olması gereken bu , eğer Adalet hüküm vermez ise yakında korkarım ki halk gereğini yapacak...
36406	@USER 25 yıllık Melih Başkan zamanında ben yağmurdan ölen kimseyi duymadım. Ama sizin ihmaliniz sonucunda maalesef vefat eden kişiler oldu. Bence kendinizi bir sorgulayın..
38604	arkadasim bendeyken her seyi onun yapmasi @USER
14794	GSW bir saçmalık yapmadığı sürece bu maç dönmez. Iyi geceler
32413	@USER AtamasızTarım 24Aylık bir zaman dilimini geride bıraktı.   150.000i geçmiş işsiz mühendis artık verilen sözler TUTULSUN istiyor      #TarımBakanlığı10binAtama   #21BranşlıZiraatMühendisleriAtamaBekliyor   #Ziraatmüh5000      129
25124	Abi 6da kalkmam gerek ama asla uyuyamıyorum
23191	... belki de bir kaç noktanın içinde el ele geziyorduk birbirimizden habersiz/
30552	"Asıl dava, kendini inşa denen şeydi, insan olma, temiz kalma, dünyanın saldırılarına elden geldiğince mukavemet etme davasıydı.   ...   Belki de dünyanın kirine pasına fazlaca bulaştığından, şiir, tasını tarağını toplayıp da gitmişti."
35887	@USER @USER Ne iş yapıyorsa oradan yürüyorlar. Akıllandılar artık. Korkarımki İstanbul irticanın hortladığı yer olacak. 😂😂
21451	@USER Buyuyen sevgi şans getirirbuyuyen nefret ise felaket
10366	.   🚜Neyse gelelim kitaba.Oklahamali bir ailenin gelişen teknolojiyle ve kapitalist düzenin insanlari köleleştirmesiyle birlikte Kaliforniya'ya kadar uzanan yol hikayelerini ,bu uzun ve yorucu yolda başlarına gelenleri anlatıyor kitap.
34104	@USER @USER Camide Bayram namazı kutlaması gibi olmuş 😂
32988	@USER Bu şerefsizlerin maskesini düşürmek bize farz oldu
18603	Silah var mermi yok; yarın atışa gidecektik izin de alamadık ..😒😔
28909	Ege universitesi cocuk hemotoloji bolumunde yatmakta olan hasta icin acil A RH pozitif gronosil kana ihtiyac vardir. ILETISIM: 0496 045 11 53 B354
31290	Değerine bilemidk sana sahip çıkamadık rahmete kavuşunca değerin dahada çok anlaşıldı bizleri affet adam gibi adam...  #MuhsinYazıcıoğlu
32878	Kufür etmiycem diyorum ama siz zorla bize küfür edin diyosunuz  amk salakları @USER #senanlatkaradeniz #AşkÜçgeniDeğilKadınaŞiddet
28732	@USER Önce mağdur ettiğiniz khk li lara iade verin.daha millet suçunu bilemiyor. Bir kriter bulamadığınız için hakkında adlı idari soruşturma acamadiginiz onca mağdur var ve yüzlerine suçunu soyleyemiyorsunuz
39976	@USER Hayır tercih yaptım ama istediğim üni gelmiyor ne yazık ki. Sen nereyi istiyorsun
32068	@USER ne diyor bu bizi beğenmiyor resmen @USER
13557	@USER Beach clublarda baba parası yiyen berkecan olmuş ksjsjdj
39992	@USER @USER Hoooop ağır olun yusuf'u giresun lobisine yedirmeyiz memo yakistiramadim
11908	@USER Şaka yaptınız değil mi bu görüşle. Yeni tabirle bizi trollediniz :)
27168	#BirZamanlarÇukurOva İzleyin ; Rezilliğinizi, düştüğünüz halinizi izleyin ... ama içinde olduğun bir dizide var yaşadığın ...  #Çukur Çoçuklarınızın mezarları hazır... Senaryo bitti ; Yapımcı para topluyor.
38263	Asla başka insanlar üzülmesin diye kendini üzme. Unutma sen kaldırabiliyorsan onlar da kaldırabilir.
15840	Şarkıcıyım diye bana din dersi vericekler duysunnn ben hiççç zina yapmadımmmm👊🏻👊🏻
27886	ATLATAMAM ARKADAŞLAR BEN AZRA’nın GURURLU BAKIŞLARINI ATLATAMAM #herşeyyeniden #avlu
11773	@USER yoldan geçen kediye bile hocam demeleri gibi rivayetler var
16570	@USER Kucuk şeylerle mutlu olabilmeli insan kucuk bir yat kucuk bir villa mini cooper mesela
24782	@USER Bu çocuklar 2 sene sonra trigonometri görecek. Ah gençliğim.
29012	@USER @USER @USER @USER @USER @USER  Hanım sizce kanun koyucunun yine kanunlarla desteklediği! ve adına da SERBEST PİYASA EKONOMİSİ dediği modelin içeriği nedir ya da ne olabilir ?
10172	oğuzhan özyakup anlatıyor: “vida cezalı, pepe tosic sakatlanmış,  necip'e dedim stoper oynayacaksın. eyvah ozzy yine paçalardan akacak dedi
21041	saçım uzasın artık allahım fön çekmek istiyorum
34549	@USER BU ŞARKIYI ÖNCEDEN DE ÖNERMİŞTİN AĞLIYORUM ÇOK GÜZEL
30674	Doğru diyorsun neyse hadi bb
32854	Şimdi sana anlatsam anlamıcan o yüzden boşver
32888	Hadi gel bir şeylerimizi takas edelim mesela ömrüm den al gülüşündem ver..!
15526	Aile birliği için yaşanan haksızlıkların son bulması için Sözleşmeliler Kadroistiyor
22764	@USER @USER @USER Saatlerce yalarimm senin annenin o güzel ammını ve memelerini götünü canım benim
28957	@USER @USER @USER artık devletin yönetildiği yer. Korumalar araçlar da devlet için yarın başkası olsa değişen bişe olmayacak. Bol boş oturan Sezer ya da diğer Cumhurbaşkanları gereksizdi. Çünkü tek işleri vardı artık devletin başı orası. İşiniz gücünüz papağan gibi aynı yalanları tekrar etmek
11328	Ayrıca dusunsenize kiskanc insan ve rekabet hirslari olmasa ne sıkıcı aksiyonsuz bi hayat olurdu 😜devam edin egleniyorum
16346	#TürkiyeninNabzı biz de vedalar pek tutmaz be @USER @USER  son basbakan veda filan derken olmaz o iş Tr de
27245	@USER Bana hiç samimi ve güvenilir gelmiyor . Söylerken de linç yerim diye çekiniyorum 😂
15969	@USER Türk makamlarına   Pegasus Havayolları'nın yolcularıyla yaptığı ortalama hareketlere bir son veremiyor musunuz? Yolcuların bagajlarına el koyarlar ve dolaylı olarak, aldatma yoluyla, valizleri geri vermek için bir fidye almaya çalışırlar.   Bunu duymak vicdan yok mu?
24739	Ben iyisi kahve yapim kendime.. Bazen dönüşümde almış oluyorlar..☺️   95852 deyiz.
18971	Arkadaşlar öncelikle şunu söyleyebilirim. Burçlar tamamen yalan. Amma illaki inanacaksaniz Suna inanın erkekler daha tehlikeli olur. Çünkü vicdan kadınlara atfedilen mükemmel birşeydir. Erkeklerde bu çok azında var. Keşke erkeklerde anaç olsaydilar.Hemcinslerimden tiksiniyorum.
30440	Unutulur elbet her şehir ve her insan   aldığımız hiçbir nefes bile içimizde kalmıyor inan🎶
26139	@USER @USER Aman sakınha oğlun ölmüş seçime kadar görmezden gel...biz halledecez çünkü bizden daha şerefsizi yok!!! Bu adamın yaşadığı Evlat acısının mislini birgün görmeniz dileği ile😡seçen seçilenden farksızdır ...
15956	Darmadağın hissediyorum, bu defa fena
39125	@USER bence herkesin memnun olduğu yere vurarak suriyeli konusunu yatıştırmaya oynayacak. eğer mantık varsa işin içinde tabi. yoksa durduk yere afrikalılara sataşmayı ben başka bir anlama oturtamadım
12516	@USER #EmeklilikteYaşaTakılanlar @USER @USER erken seçim kükreyişini #EYT ye 46 yaş emeklilik #mbo oranlarını %70 olarak haykırışını bekliyoruz çok ses getir
12717	Kupa direk 5iktaşa verilsin sağlam tiyatro yaptılar hakettiler kupayı
11214	@USER @USER @USER @USER @USER @USER @USER @USER @USER Sağlık bakanlığı bünyesinde yıllardır kurum içi bütün eğitimlere katılmış liyakat-yetenek sahibi olmuş #vekilebehemşireler asli personel olmayı ve iş güvencesi ile çalışmaya devam etmek istiyor    #vekilebehemşirelerkadrobekliyor
41272	Sturridge’i bu yaşta Trabzon’a gelmeye ikna etmek müthiş iş çok iyi transfer
17507	"Yanına kadar koştuktan sonra,   Bir adım daha atmayacaksan eğer;   Oraya kadar sakın koşma.   Sana değil, bekleyene yazık olur."   Özdemir Asaf
39959	@USER Sigara içenlerin sağlığı için yapılan bir uygulama değil içmek isteyenin her türlü tedarik edeceği ve hatta başka şeyler içmeye yöneleceğini düşünmüşlerdir bence, tamamen katkı...
46181	@USER Emre çok itici değil mi ya
21924	Yorgunluktan uyuyamamak zaten huyumdur ama çok uzun zamandır, memleketten uyuyamamak var bende. Arızalıyız, tükendik. Bir türlü bişeyden incinmeyen milletimiz yerine de incindik.
27823	CHP'de sular durulmuyor iyice bulaşık suyuna döndüler😊    CHP den istifa eden #MustafaSarıgül    Makam için CHP ye geçen    #MansurYavaş derken  iyice karıştı ortalık. Seçimden sonra Mansur Yavaşın' da istifa edileceği konuşuluyor..   CHP'den kazan kaynıyor!
20075	Malezyalı istihbarat dairesi #HaydiSahaya rütbe gece mavisi masa saati
29581	@USER @USER @USER Ülkeyi böyle düzeltebileceğini düşünen sensin sanırım, baksana bir aydır Atatürk e küfür edenleri savcılığa veriyormuşsun. sen anlamıyorsan biri ne dedi cevap verme bence mecbur değilsin yani 👍
35502	@USER Kıskandım bee helal 👏👏👏 seneye kendisini yada ayarında birini Kadıköy’de görmek dileğiyle 💙💛💙
44445	Didem hanım sizin bu gazeteciliğin izi kınıyorum bunlar neden su durmuyor sunuz Türkiye'nin tanımını ekonomisini neden bahsetmiyor sunuz tarafı davranıyorsunuz#TürkiyeninNabzı
37328	"Ah sen, bir ölüm kalım meselesi..."
29864	HAYIRLISIYLA EVE DÖNÜYORUM YARIN    ZOR GÜNÜMDE DESTEKLERİNİ ESİRGEMEYEN HERKESE TEŞEKKÜR EDERİM
19313	Oy verenler düşünsün zamları bundan sonra hiç biri sikimde değil
35283	Şu mubarek günde  bu caninin iki cihanda da kahrı perişan etsin
25882	@USER #Vanuatu 6 richter:   #OneMunite #VanMinit   İzzettin Kassam Tugaylarını, İsmi Cihadı, El-Aksa Şehidleri Tugaylarını, #pkk gibi olduğunu İMA ETTİ,.
11755	Bu ülke liberallere ve pkkye iyi sabretti.
23775	Ananın amına kadar yolun var
19443	yemek yerken ve uyurken aşırı mutluyum gerisi sarmıyor
22130	Üzücü olmaktan öte.paranız yoksa İnsan gibi yaşamıyorsunuz bu baba nın evladı bu saat ten sonra ne okuyacak acaba .
15756	Bu yıl sensiz gelmiş haziran
20687	@USER @USER @USER @USER @USER Ben takmıyom ki hilmicemi seviyorum ben eskidende onu desteklediğim için biliyorum hilmicemin yüzü güzel ama boyu ve fiziği baya iyi olsa yani boyu 1.85 ve fiziğide olsa bana göre çok yakışıklı olur şimdide öylede tek kusuru boy yaw bu adamın tıpkı tom cruise gibi 😂😂
26893	Ben mi yanlış tanıtıyorum kendimi yoksa siz mi yanlış tanıyosunuz anlamadım ama Allah belanızı versin
34545	olmaz demeden dinle beni bi’
20307	Bayram için dilber dudağı tatlısı yaptım. Annem gelip bi kısmını bozdu. Niye bozuyosun dedim gelen misafirlere bunları senin yaptığını söyleyip evde kalmanı sağlamak için dedi.😂
44742	1️⃣0️⃣Biz varya Nasreddin hoca misalini çoktan geçtik kardeşler.      "BU KAZANIN DOĞURDUĞUNA İNANIYORUZ DA, BİR TÜRLÜ ÖLDÜĞÜNE İNANAMIYORUZ!"       Hiçbir bilimsel araştırmaya, hiçbir istatistiğe gerek yok!      Biraz Müslüman ferasetiyle bakmaya ihtiyaç var!
44554	Dkskfoeofkke enayi yazın alnıma ENAYİİİİ her şeyi üstüne alınan, sevildiğini falan sanan bir ENAAYYİİİİİİİİİ
34484	365 günden sadece bir günü #AnnelerGünü'ne veren anlayışı reddediyorum.    Anneler 365 günün tamamına layıktir.
17246	Buradaki büyük bi kitle olarak tuttugumuz takım küme düsüyor oy verdiğimiz parti asla iktidara gelmiyor bir dahakine hep beraber zıt parti kazansın diye totem yapsak tersine döner mi acaba denesek mi
26905	Aranızda 1.80 boyunda kara kaşlı kara gözlü burnu güzel erkek var mı ?   Annem soruyo perdeleri astırcakmışta
25247	Yine mi güvendiğim dağlara kar yağdı arkadaş.
10054	@USER Meral.....!!!!!! Terörle mücadele...!!!! Kendi kendine gelin güvey oluyor.fetö ile darbede başarısız olunca şaşırdı artık
