id,text,hs
23764,"ben giderim adm kalr , dostlar beni hatrlasn . '' buyuk sair halk ozan # askveysel'i , 124. dogum yl donumunde rahmet saygyla anyoruz . not 14051 namunasip konyaicin bulentaycan badem sekeri vergici bal rengi cngrdatma not 32806 sevmediklerimi sevmek kotu bi yann var.. beni sana ceken sey iste.. not 28023 @ user eyt pesindeyiz gecmiste kufur ettiginiz adamlarn yannda yer alyonuz serefliyiz ... ... .. ? off 12974 @ user yuzden sonsuza dek mustafa kemal ataturk'u sevgi saygyla anacagz . not 45516 herkes kendine uzulsun kendine aglasn.hastalkla imtihan oldu kazand.o guzel yerde # neslicanatay not 30786 @ user artk cok gec huntingtonun cocuklar devri coktan baslad not 24956 @ user istanbul dan ciddi gizlilige onem veren olgun istedigini bilen kendine guvenen cesaretli reel gorusmek isteyen dul evli bekar durust bayanlar takip edin dm atn tansalm not 24351 birdaha tekrar etmeyecegim , ben herseyin acklamas kantda vard , kendi bildiginizi okuyarak bana kabullenmekten baska care brakmadn , benim degil senin secimin not 34837 @ user pattison high life filminde muhtesem oynuyor . oyunculugunun zirvesinde bence . fiziksel olarak uygun not 15959 suriye belgeseli izledim iyi degilim ot karton kagt falan yiyorlar allah'ndan bul besar esad off 23570 bazen mutluluktan kendimi yere atp yuvarlanasm geliyor bazen skntdan bazen uzuntuden degisik tepkiler sergiliyorum durumda not 33100 sabah namaz sahitlidir ... ( isra sur 78 ayet ) ... .. not 41632 su hareket dunyann guzel vucutlu kzlarnda bile itici dururken sen boyle bir sey yaparsn amk sumugu off 11039 @ user olcu bir zahmet yapn ! kald kurtulmamza ! not 28656 @ user hocam basnz sagolsun , allah geride kalanlara saglk , shhat versin ... not 18003 @ user boyle dusunuyorsanz chp'de isiniz var ? kendi cenahnzda siyaset yapmyorsunuz ? ataturk'un kurdugu cumhuriyet'te geldiniz makamlara ... simdi guce biat ediyorsunuz . yazk , cok yazk ... off 10484 @ user etek giyip kacmak , dise dis savasmayp sadece sivilleri kalkan olarak kullanmak , kirsalda kahpece mayn dosemek sehir merkezlerinde canl bomba eylemi yapmak hangi rkn karakterinde var ? cok fazla kolay oldu soru ? off 32950 @ user @ user @ user neyin kafasn yasyorsunuz soyleyin bizde yasayalm harbi komedisiniz off 40844 dun gece kardesim taladro act , biraz dinleyelim dedik . hayattan sogudum . yasama sevincimi kaybettim bir anda . , olun taladro dinlemeyin . gerek var oyle seyler dinlemeye yahu . dunyann sonuymus sarklar ... inann geregi yok . not 29419 @ user audi reklam patlamad zaten dunyaca bilindik bir marka iken yapt. ( ms ) . adamlar cok fazla kendi ismini kullanmadan boyle dikkat ceken bir reklam resmen gundeme oturdu . calnt m esinlenme mi bilemem sonucu olursa olsun peak bir isler basard . not 23129 sinirimi birinden ckartsam keske not 43998 @ user @ user sana girdi galiba gol off 15763 makyaj yapmadgm zamanlar  burcu hasta msn  sorusunu duymaktan hoslanmyorum.hele makyajsz guzellerden hic hoslanmyorum not 21997 @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user @ user sayn vekilim bize gostermis oldugunuz ilgi icin tesekkur ederiz , # meslek lisesi # memleket meselesi # staj magdurlari # staj donemi # ssk baslangici sayilmasi icin borclandrlsn , # stajsskbaslangcolsun ... not 32848 @ user soysuzluklarn , fitne fesatlarn rahatca yapabilmek icin off 14095 @ user isin pesini asla brakmayacagm . zorla umurlarnda olacak . not 22992 @ user 7 ye aldm 1.5 aya 12 oldu sonra 10 a dustu tekrardan pisman degilim . not 24955 kahkaha atyorum mutlu sanyorlar not 38034 tandgm bi abi hafta baska bi ulkeyi geziyo kopenhagta su an gel kskanma iste not 25262 kotu huylu @ user angora tavsan nonfiguratif dagdaga not 42016 @ user basm dondu agzma kusmuk tad geldi not 27232 @ user tum sklar kapattk bizi gormek isteyen kendini yaksn not 27335 @ user tek kisilik kontenjan bana ayrdgn icin sagol bromm ... not 31549 @ user utanmak nedir bilmemesi akpli olmasndan buna taklmas tamamen eziklik aptallk kompleks . nasl icine oturduysa salagn salak olmak asla oyle bir okul kazanamayacak olmak , olum molum islemiyor , off 24749 @ user corumda ilkellik , yapmayin lutfen . new jersey falandjr buras . off 24088 gun cok skc deylm yoksa banam oyle gelyor not 29600 su hoparlor gorevi goren kulaklklar satyorlar amk ? picin elinde 6000 liralk telefon var 1 lira etmez kulaklg . otobuste beraber icimdeki sen dinliyoruz . off 24656 @ user demisti abimler gksjfja simdi bakmilar yuzume not 25667 @ user bekledigimden iyi olmus devamm not 34743 penaltlar dogru hakem iyi mac yonetmedi . yaman celiski amk . # kupabeyigalatasaray off 16516 @ user @ user adamlar sanat yapiyo hazrlg zor geciyoz not 17101 su scak havalarda gozunuzu seveyim banyo yapmaktan korkmayn.nefes alamaz oldum not 45711 canm sen bizi bosver desen iyi olmuyor zaten sen gs macna odaklan not 24335 @ user srf bedava 40 yasnda unv gidip ogrenci kart alacak insanlar olur not 35327 @ user erkek : naber kz : kesin sapk not 21987 bir yakskllk icin gercekten seven adamlar uzdunuz kzlar ... # ufatefekcinayetler # elturco not 37908 @ user oyuncak sart degil , cocukken sey oyuncak : ) celik-comak biraz riskli olabiliyorduysa , dunyann guzel oyunlarndand bence : ) not 22083 enflasyon % 30 cksa patronun sana % 10 zam yapsa sesini ckarabilir misin ? yarram ckarrsn . tesekkurler hayrl cumalar . off 24743 @ user @ user @ user zamana kadarki ak parti belediyelerin basars herkes tarafndan takdir goruyor.goren goz klavuz istemez . not 28465 sabahtan beri yaz yazyorum beynim coktu konusamyorum bile not 19822 @ user saka igreniyorum tiksiniyorum ligi izlemek icin para veriyorum salak adamm off 37023 @ user @ user sayn valim ben silifke'den yazyorum.su an saat 01:12 hala festivaldeki konser devam ediyor.00:45 te 155i aradim soyledim hicbirsey degismedi . turlu sesli organizasyonlarin gece 24 te bitmesi gerektigi yonetmeliklerle belirli olmasina ragmen not 31462 @ user amenna hayrl vakitler olsun kardesim rabbim raz olsun not 17323 mhp bir ilk , ulku ocaklar genel baskan olcay klavuz artk mersin mhp milletvekili . # kiminbasars not 20254 kadnlar bizim kadnlarmz : korkunc mubarek elleri ince , kucuk ceneleri , kocaman gozleriyle anamz , avradmz , yarimiz hic yasanmams olen soframzdaki yeri okuzumuzden sonra gelen daglara kacrp ugrunda hapis yattgmz not 22122 elime patatesi alnca oyku'den frnda patates tarifi aldgm gece canland aklmda kendi kendime gulmeye basladm yine ) ) ) guzel anlar iyi varlar ... not 28443 @ user tuvaletin pisligini gole akt , abdest al gole akt , butun pislikleri gole akt , sonra git gonul rahatlgyla mescit  te namaz kl ohh teztemiz oldu hersey not 33493 @ user sizin nasl anlasldgnz konusunu arastrmanz gerekir kanmca . sizin dusunenlerin yazsmaya yaptklar yorumlardan baslayabilirsiniz . onlara tam olarak anlatmak istediginizi net mesajlarla bildirin bence . yanls anlamsz der , ozur dileriz . not 21313 mimarlarin nasil sorunlar yasadgn kimse bilmiyor alimlar yok sizler bizi anlarsiniz sayin bakanim # mimarlaratamabekliyo # mimarlaratamabekliyor # mimarlar1000kadrobekliyor @ user @ user @ user @ user @ user @ user @ user not 39687 @ user hahahahah cahil cuhela toplugu sizi hic mi kitap tarih okumazsnz be ! off 45694 @ user adam uyduruk penalt almak istememis demekki not 43600 # benim yanlzlg seven insan cok mudur . not 24375 haram huzur ararsan , huzur sana haram olur not 15544 @ user  kisi kendinden bilir isi  devrik basgan . kendinizle karstrmayn , al anan git dediginiz gunleri cabuk unuttun . off 44205 @ user senin yalann , tum muhalifler seksin . yalanc provokator . halk dusman , anti milli , halk kin nefret yalanlar kskrtan . pkk destekcisi hdp sevici yalanc yaync . allah belan versin . off 17555 @ user @ user devletin tacize tecavuze ugrayanlar net koruyup kollamas tecavuze ugrayann ifadesinin/sikayetinin baz alnmas insanlarn hak arama cesaretini arttrd . yoksa artan cinsel suclar degil . artan bunlarn bilinmesi devletin verdigi guvencelerle sikayet edilmesi . not 43163 @ user vp olmamz adam serefsiz oldugumuzdandr off 36712 @ user sahs sikayet edin . sahte hesap acp iftira atyor . off 34059 nedir allah askna ? iyi tamam , alsn akp # istanbul  u insallah alacagnz son secim olur . bunca sene bir sey yoktu kediler trafolar . simdi yaplan resmen mzkclk . allah sorar ! off 39499 allahim asik olmak kotu guzel ben napcam not 29610 @ user sagol canom , sana olsun insallah ilerleyen saatlerde : ) ) cay saati yiyecekleri yapmaya oyle alstm artik normalmis geliyor birak yorulmayi : ) ) not 20098 yaprak sarmas seni cignemeden yutacak kadar cok seviyorum not 11920 @ user emine hocam , bakanlgmz butun pozitif ayrmclga sahip hizmetli memurlara bir ust kadroya gectiler.geriye bir tek kisiler kald.o kisilerde engelliler.bizle kimse ilgilenmiyor . ust kadroya hak etmiyormuyuz. # engellidenhizmetliolmaz not 37660 sacmalyor ? dilin oneminden falan bahsediyor yazdg cumleyi bes falan okudum . virgul nedir ogren , sonra kemalizm esprisi yaparsn . milletin kemal ataturk'le alp veremedigi var ben zaten konuyu bir turlu cozemiyorum , arkadas zannediyor ki+ off 25678 buyudugunuzu nasl anladnz ben onedio test yasm sordugunda 18 alt degil 18-24 secenegini isaretledigimde . not 18687 yalandan random atyorum mutsuzum arkadaslar not 19351 @ user bakan albayrak'tan yeni acklama : valla snr bende bilmiyorum . not 23380 @ user @ user diyorsun 1 zaten bunlar duzeltmek onun isi ulkenin yarisi onu sectiyse gidip otursun kendini zengin etsin secmedi isinden fazla degilde isini cok yetersiz yapyor 2 ben muayene parasn simdiki ekonomik kriz icin soyledim ... not 12671 @ user 1- mustafa kemal ismet  in verdikleri karar , turk milletini islamiyet din cihetinden oldurmek karardr . not 35008 @ user @ user gozlugun varsa ckart recep gozluklu istemiyor not 29228 @ user oras fenerbahcenin evi aykut kocamanda takip teknik direktoru hayrdr not 14533 @ user onumuzde cok zor bir mac var . hemen sampiyonlugu ilan etmenin mantg nedir ? not 22102 @ user baskalarnn yaptgna yapmadgna dikkat etmek yerine . yapp yapmadgnza dikkat edin not 21079 @ user suriye'nin icine edilmesinde turkiye , abd buyuk katklar olan fransa bars kazanamad demis . off 37867 yine kimsenin kalmadg dersten kalp bute girmeye geldim sad story not 42972 klavyemi f klavye yaptm ozlem yazyor yazyor yazyor ... -tamam not 33674 @ user ulan guvec gidince insana neler yazdryor sen neymissin be guvec not 18966 @ user kutsal gun . gozlerimi acmay sevdigim guzel gun @ user @ user not 46165 @ user @ user m sorguluyorum bazen yok oyle bisey : ) not 21281 mihrac ural  a duzenlenen saldry  ebu amara tugay  adl yer alt teror olusumu ustlendi . not 19999 @ user sn . bakanm ; ailelerimiz , akrabalarmz , komsularmz ... . herkes , hepimiz 2017 kpss yaplacak 20 bin ek atamann resmi duyurusunun bayram oncesinde verilmesini bekliyoruz . not 16643 inandramyoruz arkadas kimseyi biseye not 23293 10.blm ) 4 . flight 93 beyaz saray'a giderken kahraman yolcularn isyan etmesiyle pensilvanya'da bir araziye dusuruldugu soylenen ucak , aslnda guvenli bir sekilde baska bir yere indirildi yolcular sag salim tahliye edildi . not 34041 babam abime neslihan oruc tutuyor soruyor babacgm komunist miyim ben tabiki tutuyorum soruyorsun yaa . off 18244 @ user @ user @ user @ user ben bilmiyordum ogrenmis oldum tesekkurler dennifer hanm not 28681 sehirlerin markalasmasna yonelik toplumsal admlarda oncu sehir trabzon : bize heryer trabzon slogan plaka numarasnn one ckmas ( 61 . dakika sovu ) fetih yldonumunun takm isminde kullanlmas 1461.. trabzon gunlerinin baslatlmas ... . . not 38913 @ user transfer yapunda bizde sizi tebrik edelim . @ user ? ? not 10962 babam arabay ald gitti yuruyerek gidicez beni evden alabilecek olsun , arac markas alfa model 2012 uzeri tercih sebebidir not 37793 anan avradn cok iyi lannnn off 41318 ben kinci degilim sadece canm actan insanlarnhicbir sey olmams hayatlarna devam etmelerini istemiyorum not 21429 @ user hocam bana odtu fizik istiyorumda aklimda cokk onemli bi soru varr dm atar misinizzz ? not 41878 benim icin istanbul akalp-7-5-9-6 hemedan-1-10-5-4-6-11-2-7-8 oglum utku padre padrone-1-2-3-4-5 surguntay-3-2 kasmanbey-3 not 12085 @ user sevdigim gunahlar bana yukle sevgili mumin biralar krmz tuborg olsun lutfen not 44959 @ user dun ayrldm yas 35 ti inan gorsen kendi halinden utanrsn not 35562 @ user kanl dugunu kesinlikle bastan izleyip ayn duygularla kufur etmek isterdim not 34746 @ user degil , ben 100 soruda 1 yanls cevap veren ezber fukaras ikiliye taktm kafay ! not 32367 @ user bir mukemmel detay not 15873 @ user z planm kanka digerleri olmazsa son care not 34967 survivor panorama sabah aksam bir program yapiyorlar.hayatimda gordugum sacma program diyebilirim . not 26846 fatih sultan mehmet'in buyuk vasiyeti ayasofya'da bale hareketi yaplmasna izin verilmemesiydi off 39469 @ user twiti 1 gunde 5 kisiden gormek , herkesin birbirine ders verme cabas hepsinin birbirinden twiti calmas . not 33097 dost kazg oynadktan sonra gelen dostluklar gozden gecirme dusuncesi not 37665 bir protein baska bir protein olmadan sentezlenemiyor . sn . adnan oktar bir tek protein ornegiyle evrimi bitirdi . utanc verici olan neydi peki ? bir kac kisinin prof olacagm , isimden atlmayacagm , makam elde edecegim evrimi savunmalar evrimibitirdi hedefoldu off 37343 @ user ciddi bi seyler arayan varsa dm not 20175 ha birde evet yuvam dedigim adam tarafndan yapld . yapcan ste insan bazen bilemiyor kime diyecegini bilsem direk iflah olmaz bir pezevenk derdim off 35087 oglen yasanan diyalog ; +yemeye gidelim ? - fark etmez . + xxx te yiyelim zaman - oray istemiyorum . not 43850 @ user oyle olmaz tapn adama not 12727 hala dunku macta fbyi savunan varms onlarn anasn avradn sikeyim off 30871 @ user rica ederim efenim , guzel gecsin gununuz not 13528 insan varlgndan haberi olmayanlardan siyasetci olurmu ? not 25283 bir sivaslya ask olursam not 22003 turkiye 2002 oncesine dondu uretici/satc 16 yln intikamn ald % 100 zam yapt sabit gelirli yuzde yuz yerinde sayd not 16601 @ user @ user ronaldo'nun 3 gol attg gun yaplan anket cok objektif olmus not 30813 predatory journal dunyann sorunu problemi sadece ucretli dergileri saf ds brakarak cozmek yeterli cozum degil ayrca fake journal konusunda farkndalk gerekiyor akademide . not 23058 @ user @ user yalnz sendika agalnin sag , solu , ulkucusu , sunnisi alevisi yok . 90'li yllarn basndan beri sendikal faaliyet icindeyim ayn ! turkiye'de sendikal faaliyet yoktur , siyasi partilerin uzantsdr . butun sendika agalar secim zaman partisinden ! aday olmay bekler . not 23317 ali koc un hal dedigi atfn seccadesiymis @ user . biliyormuydun ? @ user bugun ogrenmis . keske # ligradyo dinleseydi . gecen hafta haberi olurdu . not 17990 @ user kadar vatana millete ihanet eden varsa partiye doldurdun eski ana muhalefetin bir cizgisi vard sayn klcdaroglu off 34861 dovme yaptircam zaman bende bilmiyorum ayrica baslarsam nasil birakirim onu bilmiyorum cok derdim var not 33677 @ user mahmut senin amq borc konusu sizin yonetim yuzunden mevcut durumumuz ali koc hatas konuda haklsn off 44873 @ user @ user neyse anladiniz aslnda dava demek.ilayi kelimetullah desem not 27350 gunes madem bir boka yaramayacaksn siktir git kanka be off 31151 @ user agliyprum deli hoseok tesekkurler cok guzelsiniz not 40902 yazk yaa kza acdm haline not 13718 @ user bir tren gece gunduzhangi saatte olursa olsun beni alp gotursun burada boguluyorumandre gide not 19972 @ user isler belli mi olur.. not 45009 rabbi yessir vela tuassir rabbi temmim bi  l-hayr okuyun bunu lutfen not 17153 @ user @ user @ user sana dualarmla destek oluyorum koruma kalkan  n daimi aktif allah yar yardmcnz olsun not 34496 beyler tt ler bendemi aclmyor sadece bi yardm etseniz not 34132 # herseyguzelolacak madem secim yeniden sandga gidilecekse zaman gs bjk mavi yeniden oynanmal cunku bi takma beles kupa gidecek haksz yere bjk nin gunah ? resmen hakemle yendi gs hakem sindirdi bezdirdi not 21463 @ user sukran , gecmisimizi anlamlandrr , bugune huzur getirir yarn icin bir vizyon yaratr . not 18814 kendin olmaktan cok uzaktasnz kendine yaklassan araftasn not 12133 sen icine yonel.. ! dsndan seni habersiz sansnlar . guzel haldir o. sen akll ol , seni deli sansnlar . selman- farisi # boskonusma not 44065 kesinlikle dogru .. abd muttefik degil onlar sadece bize silah atanlara silah sevkiyat yapmakla mesguller . aydan post abd  den dost olmaz ... not 41083 @ user ufak bilgi surular sayesin kadar bilgisiz oldugumu bir ogrendim not 45770 @ user @ user bir stand-by sart oldu halde . not 26714 @ user @ user tek 150 cift 250 saatlik 350 anal yok kondom sart merkezdeyim yerim var iyisi icin beni ara 06266109224 # denizliescort # denizlibayan # denizligenelevi # denizlisex # denizlisikis # denizliescbayan # denizliseks # denizlieskortbayan # denizlieskort # denizli off 13424 @ user yarn hakan abi , yars gunu yarn . not 27680 sevgilimin evinde kahve bitmis iki gundur kahve icemiyorum deliricem not 33323 almanya'nn sucu var asghjkkl baks acnz anlayamyorum . bir cocuk ulkeyi sevmiyorsa suc buyuklerindir kadar basit not 36041 yapicak sensiz cocuk not 36391 @ user senol gunes  in bahsettigi mac trabzonspor  un ilk avrupa mac oluyor . izlanda temsilcisi ia akranes eslesen takmmz 1-3 3-2  lik skorlarla rakibini eledi son 16  liverpool  un rakibi oldu . ilk avrupa golumuzu necmi perekli att . not 10614 @ user @ user @ user zaman trt nin abdulhamidin nasl kaybettigini sehsade abdulkadiri nasl zavall gosterdigi diziyi izle.benim tuylerim diken diken oldu izlerken # mehmedbircihanfatihi not 11625 bi sark vard ; esmer sevdim herkes hayran.. nasld ? hatrlayamadm . # 4nisandunyaesmerlergunu not 22206 diyorum ; aileleri bunlarn basn zorla basn ortmemis . basortu dusmanlg itibarszlastrmak icin ozellikle giydirilmis sosyal medyaya servis edilmis . baktgm zaman oyunu zevkle oynamslar.bu bir tezgah . bastan sona tezgah . antkabir olaynn baska versiyonu . not 12872 , sen dussen ; yine cok benim dizim kanar . not 13404 caresiz kalms hisset once sonra tekrar tansalm . not 23182 @ user @ user @ user ben sadece ulkemi severim ulkemin menfaatlerini oncelerim not 20944 @ user agu makine ... kimse yok muuug not 11632 sevinc bile sert eserdi odalarda susmak sayg , gulmek ayp , izinsiz konusmak buyuk suctu ... sukru erbas not 35177 @ user kadar mal mulku yatlar katlar sirketleri olmasa , ha bi talimatlandg uzere cunku caldlar* demese.. al kucagna poncik sev . gozler fldr fldr , olmuyo iste",1
41385,@ user b kac gune yazar sen hikayeye devam et,0
10768,# picemiyeti yine bi cemiyet gecesi yazmay brakn kardesim yeter reklam ettiniz bizi millete,0
25770,icon minhyuk'a yapmak istedigim sey cunku dayak istiyo,0
41120,"sevdigin herseyi , herkesi er yada gec kaybedeceksin ! ! ! # sanasonsozum # geceyebirsozbrak # 15agustos2019 ! ! !",0
18872,lan benim hic uykum yok,0
45949,@ user piyano calamadgm icin vatan haini ilan ediliyodum mk,1
15574,"'oyle zaman olur , odada yalnzken bile  yok oluverir  insan , bunun nedenleri coktur , kisi yasarken bile olebilir . ' franz kafka",0
38482,@ user 1 ) hukumet yakt diyerek yaptklar kara propaganda hukumeti ypratacaklar 2 ) yangnla aclan araziyi satacaklar ihaleyle yandaslarna verip haksz kazanc elde edecekler . devlet yerleri iyi takip etmeli . olup bitiyor.kimlere gidiyor . hayati onem tasyor konu,0
21054,olm louisnin agladg bolum bugun ben izlemicem vazgectim hazr degilim,0
16919,"tarih gunleri yazacak . icte dsta saysz dusmanla bogusmasna ragmen , diger ulkelerde zulum goren mazlumlara el uzatmaktan asla geri durmayan turkiye'yi turk milletini yazacak . # ummetinsecimi",0
37770,offf sizene istersem sildigim tweeti tekrar tekrar siler 5000 atarm keyif benim hesapta fkljfdlkdflfd,0
30161,"@ user yerim , keske bann gecse : /",0
30839,odamda temizlik yaptktan sonra kapsn ack brakp babama subliminal mesaj vermem bunu sadece dagnk severler bilir,0
35242,"yol verin gidene , kalmak isteyen bir sekilde kalyor",0
33865,"e.i.oglu & ekibi kendine yaksan yapt ! yl @ user , # istanbul'da duzenlenen @ user kitap fuarna yer tahsis etmedi .",1
30367,@ user @ user @ user herkes icin esitlik bence kapitalizm yalnz erkekleri somurmesin biraz kadnlar somursunb,1
18881,"# yunanistan bir can olse , oral olur yuregim . olmal zaten . olmazsa insan olmaz yuregim . ahmed arif baskasnn felaketine sevinmek , insanlgn felaketine zemin olusturur..",0
28261,@ user halk ozendirmekten 3 yl yatarn var ahahahahaha,0
38039,@ user evrendeki gelmis gecmis moron baskan olur caligula yannda gandi kalr,1
44415,ben senin istedigin tweet atamam kusura bakma sen beni takip etmeyebilirsin ben kusuruna bakmam,0
31112,helal olsun gercekten guzel ibretlik bir goruntu .,0
25119,@ user @ user hayvan sevgisi olyan insann sevgisi olurmu adm bulup kopek kulbsine baglsnlar,1
26314,chp nin hdp nin olmadg adam akll muhalefet partilerinin oldugu bir turkiye # bizebirhayalinisoyle,1
25161,srf su acklamann samimiyeti icin alasm geldi param yok sjsjsj,0
40776,su yazdan bitek fakirler olarak nefret ediyoruz abi zenginlerden ben hic sikayet duymuyorum beach senin club benim geziyo bizim yatakta got buyutmuyo,1
34599,@ user denk gelmedin mi hic ben mola bile denk geldim,0
46199,depremden sonra muhurlenen avclar'daki 30 daireli binann imamoglu insaat tarafndan yapldg belirlendi..,0
44140,@ user yasamak guzel ulkemiz dunyada benzeri yok hepimiz icin yeter,0
32104,@ user sutlu osman mi olsayd sende simdi shsjwkwk,0
46195,"@ user 3. gorseldeki haric giymis yalnz , demek giyiliyor asdasdasd",0
22912,"# yasakelma totalde 4,78 ab grubunda 4,74 reytingle olsa toparlanms .",0
11382,arkadasla konusuyordum tam harfe basarken harfin ustune sinek kondu basms bulundum oldu . bir canlnn olumu kadar sacma olamaz .,0
31823,bizde onu diyoruz zaten azck beyin,1
35763,@ user uefa kupasini alicam evden cikti ...,0
12920,@ user ben sosa'c degilim.. onlar asag koylulerdi.. ben koyu pek sevmem.. ! : ),0
41038,@ user @ user @ user tabiki kesinlikle oyledir . yukardaki yazdklarnz okuyunca tarih bilginizin sinan meydan ylmaz ozdil'in palavralarndan ibaret oldugunu anlamak guc degil .,1
10211,@ user @ user @ user sanmyorum gorecegini abisiyle bozuldu aras annesiyle bozulursa iyice karsr ortalk baskas gorebilir,0
26507,"@ user bok bir sabaha uyandm , aslnda kufurler yazmam lazmd ..",1
15012,ac ay oynamaz kardes zorlama .,0
42607,@ user cabuk motorlar ckarn hicbir ucakta motor kalmasn.. ! !,0
30523,@ user mars lideri olurduk bizim uydumuzu cekemiyorlar,0
28490,@ user ks oldugundan buzdolabna gerek yok biraz kymet bil,0
38042,@ user diyarbakra giderken oradan gectim cok guzel oralar yav,0
18155,bir seni @ user bir kendimi anlamyorum,0
15215,@ user @ user uranus bogada saturun oglakta iyilikle ogrenicez tokatla dunya dualitrden olusuyor su anda dunyada denge bozulmus durumda onun icinde dunyadan gitmek istiyor iyi yurekler,0
27856,surekli kulaklarmda yanklanan cumle : uzulmelik degil kzmalk bir sey,0
26183,"koleleri aziz , azizleri kole yapan rabbime sonsuz sukurler olsun . zuleyha",0
32030,@ user @ user ilk basda adam bilader yazmis hemen oran buran oynuyor kufretmis tepki vermissin sonraki adam 4 gun oldu hala oyaliyorsun diyor dalga gecer gulucukler falan kufuru.haketmiisn tabi allaha degil,1
40723,@ user @ user almanyada dogup buyuyun isvicre bayragnn renginden kyafet giysin ? tc nin bayragna ithafen giyilmis . sarklar cok tcde dinlendigi icin yazk populerligin verdigi sarhoslugun etkisine kaplp boyle sacma salak isler yapmslardr . dinleynlr turk degl kurd,1
32056,@ user guzel amma egilseydin.daha net olur du,0
23375,gideyim kitabm alaym bitirince okumak icin kitap onersenize bana # exollerkitapokuyor,0
18605,"son dakika ! devlet bahceli : bedelli olacaksa , 28 gune gerek vardr ? kadar zahmete luzum olacak mdr ?",0
17506,@ user baban anana degilde dsa bosalsayd keske sen olmasaydn lanet pislik yaratik,1
18273,gece bitti sabah oldu hala ayn yerdeyiz,0
31771,uyuyaym geldim videolar izleyince sevincten uykum kact,0
19718,@ user ben biliyorum dimi itiraf et,0
24251,gec olsa olurdu oysaki # gecolmadan,0
24082,@ user yakasnda ataturk rozeti olan bir adamla muhabbet ettim adam benden cesaret ald bir dokuldu bir dokuldu resmen ataturk dusmaniymis meger..dedim rozet bosver dedi..,0
30968,"'maddeye tapan insanlarn ckmaz , kendi nefislerinin sessizligidir ' .",0
36307,allah sizi iyi yapsn aklm ckt,0
44169,bazen sadece rol yapabilmemizi diliyorum sadece bi haftasonu olsa bile,0
20233,"midilli  gittigimiz restaurantta hesab eksik aldlar , duzelttik . markette fazladan urun doldurdular posetten ckarttk . abartmyorum . adamlarn batmasnn sebebi siesta falan degil hesap yapmay bilmiyorlar . net .",0
13282,@ user temkinliligi onaylayp onaylamamak bize kalms bir durum fakat ulke icin kar zarar hesab yapan insan `` zararl durum olarak '' sekilde zararla sonuclanacak sureclerden sadece kendine zarar vereni tercih durumunda kalabilir..,0
13856,@ user  adaymz rte  yi cok zplatacak kisi  denildigine gore ; aday feyzioglu !,0
35280,"hani ilk goruste ask derler , cogumuz inanmayz... inanmamakla kalmaz inkar bile ederiz ta basmza gelene kadar... ona ilk baktgnda anlarsn aslnda bunun sevgiden cok fazla birsey oldugunu ... # hayrlcumalar # yagmur # simsek",0
44305,keske canan karatay n soyadnn tersiyle zayflasak,0
35691,bak vallahi kafay yiycem gercekten delircem,0
15703,mustafaburakcan mahfiegilmez mustafa bey sagolun cok tesekkur ederim ...,0
36574,@ user asker felan degilim ogrenciyim imzal kitabn rica ediyorum abi lutfen : ),0
43478,@ user yine dua edelim bol bol,0
20289,arefe sabah adam bin bir lanet okuyor.borcunu zamannda vermedigi musterileri yuzunden kendi evini ucuz satmak zorunda kalms .,0
13403,2-bu sekil twit atnca dikkat cekiyoruz sanrm,0
34886,@ user @ user dogrudur iyi arastirmissin sevemedim kulubu bana oyle deliyor,0
32094,@ user adam kendi baskanlgn kutlayamadan sizi kutluyor kendinize gelin djdldlsds,0
33118,"@ user hahahahahah kolay gelsin , omletten var m , geleyim nasl yenir , ogreteyim .",0
26630,@ user tovbe yarabbim tovbe estagfurullah olsun insanlar laf olsun yazyorlar allah yardmcnz olsun aysen hanmcm .,0
39323,sayg duyduklar bi acs olanlara gpta ediyorum,0
14450,@ user fakbabadannaciagbalasesver talep ettim demekle olmuyor sn @ user artik su personel alimini yapin sn @ user herkesin talebine onay verirken ziraat muhendislerine onay cikmadi # gthb5bin # ziraatmuh5000,0
42224,instagram sifresini unutmak kadar kotu birsey yok yaa,0
43701,@ user soyle havadan cekimlerle net ckacaktr ortaya,0
11642,form yazmam gerektigini hatrlatan herkesten seyden uzak durmak istiyorum,0
14745,"+herseye ragmen tablo cok karsk . esasnda , turkiye'de iktidar problemi kadar ciddi bir muhalefet problemi var . ulkede yasanan onca skntya ragmen , ortalama vatandasn gonul rahatlgyla `` bunlar ulkeyi iktidardan iyi yonetirler '' diyebilecegi bir muhalefet -bence- yok .",0
22399,"@ user subesiz hesap actr . garanti one , enpara . rahat edersin . yasn tutarsa garanti one zorla .",0
41473,"kiskanirlar azizim , eger kendi ayaklari uzerinde duran bir kadinsan..",0
41653,kilo kontrolu onemli aman aman dikkat . : ),0
23742,saatte sen bana yangn ol efendim bagrarak sark soyleme istegi geldi,0
37406,@ user hasssss sen gordun sanayag kuyrugu varlik cadirlarini unutmus ben cocuktum anlattiklarnda jandarmaymis pisliklerin hepsimi yalanci inkarc olur arkadas,1
45311,eger cocukluk arkadasm kazk atmasayd suan 16 yllk arkadas olacaktk ...,0
16598,balon gibisin guzelim zirvedesin icin bos.. ! ! !,1
