,text,hs
6666,"user esdegan negaranya kedubes israel menjalin hub diplomatik , jokowi gak menjalin hub diplomat..\nesdegan antek yahudi ? '",0
6667,user user user user user user user user user user user user user salut keikhlasan user bersedekah menghabiskan dana milyaran utk,0
6668,"kunjungan anies turki tuai pujian ribuan warganet , : gubernur presiden ? selengkapnya :",0
6669,user kaya lu terkutuk ',1
6670,user hebat bs mengukur kadar keimanan . tp kadarmu kau lihat.. tergolong orang yg dah picek mata hatinya ',1
6671,rt user : orang gila gangguan mental orang logis\n ( ? ) ',0
6672,user si somad sebenernya pingin ngopi strabuck..tp ngk bisa..mad somad user yo ngopi yuuuk ... .trus entr gw tamparin cocot lu biar monyong ... ',1
6673,user user user user user user user user user user user user user user user user user yg ganti presiden ? calon ngga,0
6674,dekalarasi pilkada 2018 aman anti hoax warga panggreh jabon,0
6675,2 teriak-teriak `` jokowi diktator '' sampe teriak kayak gitu tetep hidup nyaman . ironis gue .,1
6676,"sinting sih , pesepakbola , jualan bahan kimia ! url",0
6677,ujian sekolah sd pendidikan agama islam ( pai ),0
6678,rt user : anjirr fuck kontol kuda.. url,0
6679,islam nusantara sbgai taming komunis syiah liberal mrnghancurkan islam indonesia . ',0
6680,user user user pks jg antek komunis tuh,1
6681,"user patung tugu rato nago besanding . lokasi disimpang kampung kagungan ratu , kecamatan tulang bawang udik , lampung # tebakgambarim3ooredoo user user user user user '",0
6682,"angkat tangan ! jgn bergerak ! , * , ciyus ? , cumpah ? , miapa ? # lucu '",0
6683,user user yg o rezim pemerintah mmg apresiasi . sisi pekerjaan rumah selesaikan . semoga periode 2 tingkatkan . dhe berani u membenahi pr,0
6684,"a ? ? mengajak ulama mendinginkan situasi , menyejukkan situasi , a ? ? presiden jokowi user",0
6685,"bkn ahli ekonomi , denger , kalo cetak uang inflasi , rupiah harga cetaknya sesuai nominalnya , admin user berstatement sperti . mohon koreksi salah",0
6686,"user ngakak , ngatain noob wkwk . eh btw lu out ena bang ? '",0
6687,"kali angkat jempol user , isi pernyataannya tindakannya aksi `` test the water '' . ketahuan pembela agama sejati abal-abal . mendukung pernyataan user",0
6688,"marah tp kasian sm yg udh kerja keras tnpa bacot . tp kalo didiemin , yg kerja keras bacot mlh tmbh bau mulutnya . '",1
6689,oh ya lupa ... trimakasih bpk jdi presiden barulah jalan negara terjamah aspal mulus ... . pos lintas batas ngk malu-maluin lgi . serasa sdh surga .,0
6690,( cont . ) mendekati phoebe tatapan\xe2\x80\x94entah . keanu terintimidasi . ramah orang asing bertemu . ilya gendongan nya hadapan . tangan mungil nya,0
6691,user user suruh si munawar mimik kencing onta\nmunawar yg munafik ',1
6692,user ... dikatain kafir komunis antek asing dsb ... ',0
6693,user user ngrebut saham ? utang ... utang ... tukang tipu . duit utangan trus dipakai utk pencitraan . soplak bener rezim ',1
6694,"user oh scamming . ya urus bego , orang lu butuh '",1
6695,"orang yg tertawa gila , orang yg ga tertawa waras . '",0
6696,user tangkap bunuh bajingan ... prcma klo ngarep ama `` penegak hukum '' ',0
6697,user eeh bang perek keliatan\xf0\x9f\x98\x82\xf0\x9f\x98\x82 ',0
6698,user iya . game yg diangkat pilem yg bagus cb ? assassin 's creed kacrut jg . resident evil mgkn oke . '',1
6699,pasal perkataan babi baca last tweet \xf0\x9f\x98\xad url,0
6700,user user sy anis menang gurun pasir bnyak onta nya ',1
6701,user jancuk ',0
6702,user si dongo dah numpang makan ma rakyat kerjanya nyinyir ... . ',1
6703,user iya sih sampe emak ku bilang ketawa nya kayak kunti : '' ) ) ( ',0
6704,"patut ditunggu \n\nbani hoax membangun ahok nelson mandela\n\npertanyaan memalukannya , ahok ditahan lp mandela ? \n\nmandela pahlawan , ahok pemimpin yg suka marah2 d",1
6705,"user basmi lu , merhatiin org si onta : ) '",1
6706,ganyang pki kewajiban menjaga nkri n pancasila url,1
6707,user keren warteg pake taplak mejanya ',0
6708,"user emang dipikirnya agama asli indonesia ? , islam impor , kristen impor , hindu impor , budha impor , yahudi impor , komunisme impor , yg gak impor aliran animisme dinamisme , dipelihara lg aliran jahiliyah x ya ? '",1
6709,user user user user user user anjir mikirnya ngocok ya : ( ',0
6710,"user sma ku negeri ( yg favorit ) , favorit yg minoritas ga minoritas . 50:50 yg muslim & amp ; kristen/katolik . kelasku masing2 sepertiga . ga gitu/ga . '",0
6711,seni budaya,0
6712,"user user user yg krn org2nya ahok p jokowi , dianggap bkan menghina islam tp kepeleset lidah , bela2 agama diniatkan menghajar lawan politik ... agama ko jd alat transaksipolitik , memal",1
6713,user kuda keknya onta wkwkwkwk ',0
6714,dasar jd cina goblok aja bayarin kucing gembrot model gtuan ',1
6715,"seandainya membiarkan penyakit berkudis bertapak , barah diubati , pu amin \n\n # utusanmalaysia # utusanonline url",0
6716,"user user halo skripsiku ttg transgender jg . coba aja cari ttg website suara lgbt jakarta . km yogya , km coba lsm kebaya . good luck ! '",0
6717,"user dah kau hahahaha dah tu kau bisu ? tau orang bisu romen ? ? ! ! tangan , nak je beli kuih raya \xf0\x9f\x98\x82\xf0\x9f\xa4\x94 '",0
6718,"even ustaz , berserban berjubah putih , drive celaka , tergolong golongan babi ya anak anak . '",1
6719,"# serba # mendadak ; ; peci , ; mendadak ulama , ; mendadak singgah pesantren , ; mendadak sahabah nabi , ; ; kitab suci fiksi , ; mendadak bela islam ; ; # baper salah ; ; 411 , 212 , kemane aje ?  ? ? ?",0
6720,media oposisi : jokowi mundur negarawan url,1
6721,"siapppp ... sbtlnye ga nunggu 2019 , lbh cpt lbh jokowi lengserkan ... sblm negeri kacau balau",1
6722,"user contohnya , lihat , bayi yg lahir , yg cacat , yg dilahirkan dlm x sempurna mcm bayi , adakah tu tanda allah zalim hambanya ? , allah yg x tau . sabarlah dgn ujian allah '",0
6723,"user gw ni aslinya geblek kalo suruh kasih saran kritik , asli dh \xf0\x9f\x98\xad\n\nso far baguss , bikin penasaran . gw ngerasa kayak cepet banget gitu , u kudu nambah narasi kali ya '",0
6724,"user duh kesannya insensitive gt yaaa sis \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f gr gr bom tempo asosiasi cadar negatif , eh saiki ketambahan iki \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\",0
6725,"user user user user user user user kerjaan bani tembluk yg stres akibat jagonya nyungsep jabar , jateng , jatim . '",1
6726,"sinergitas penangulangi terorisme , bnpt datangi polda bali ; ; rangka menyukseskan pilkada serentak 2018 tahapan pemilu 2019 wilayah provinsi bali , badan nasional penanggulangan terorisme ( bnpt ) datangi ...",0
6727,user user user men mensip uhuwww ga kerasa mw brojol iya semoga langgeng ! ! jgn tengkar2 kaya bom bom car ! ! semoga panutan q yg baiq . dah gubya mwaaaa \xe2\x9d\xa4 ',0
6728,"wayang golek semar keluarga hina dorna orang suka , semar keluarga memaafkan perbuatan maaf langsung . '",0
6729,# matanajwadebatjakarta si cina babi ahok bloon banget . sok pinter banget . ahok,1
6730,user susu kntl manis = susu kental manis \xf0\x9f\x98\x83 ',0
6731,user cebong norak ',1
6732,user user memahami hadits jgn sepotong2 ntar mulutnya bau pesing \xf0\x9f\x98\x82 . pelajari hadits air kencing onta \xf0\x9f\x98\x81 ',1
6733,ups ... . udh 2 x ngentod tp kontol q kk msih ngaceng lgi y ... . ',0
6734,abis kerja pkl 11 tk blk rmh nasib bujang dah kawin mampus bini sangsi tido rmh bini no 2 haha ',0
6735,rt user : benci cemburu . seringkali bajingan mengoyak-ngoyak isi hati baik-baik s\xe2\x80\xa6 ',0
6736,user biar edan lil \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 ',0
6737,"user malam bloon , aje lu salah wkwk '",1
6738,kecewa bisu.. ',0
6739,"pas ditegur duluan deh ngeh , itupun matanya pake sipit sipitin menerka nerka yaa negur\xf0\x9f\x98\x82 wkwk '",0
6740,user user tae ucink yg sirik\xf0\x9f\x98\xa0\xf0\x9f\x98\xa1\n\nemang mo gangguin kalean : ( \n\ndiem lu coeg ',1
6741,user rajin sholat & amp ; berhijab hukumnya wajib.\nkita gatau lesbi alasan tersendiri bikin kayak gitu orang gabisa paham . perasaan perasaan . memandang allah,0
6742,solo - sby ... . 10 jam ? ? ? katrok bin udik lbh parah 25 thn yll ... . ',0
6743,user hancurkan pdip ... beserta antek 2nya ... .kumpulan kafirun munafikun ... . ',1
6744,"babi ahok yg ngejek onta , biar injek2 ama onta",1
6745,presiden joko widodo resmi mencabut 14 proyek daftar proyek strategis nasional ( psn ) . alasannyaa ? a ? a ? a ? ,0
6746,user user user user user user user user user user user user user user user user user user user user user user user,0
6747,user orang mengatasnamakan muslim tp picik nya koq spt yahudi . ',1
6748,user user user user tolol ',1
6749,rt user : ngewe pantai kayaknya enak bro \xf0\x9f\x98\x82 user user user user # gayvid # gaylokal # ngentot\xe2\x80\xa6 ',0
6750,menjelang pilkada anggota polsek tegalrejo polres magelang sambang/dds tokoh agama sertaa ? ,0
6751,anjir mati listrik sepulau namanya euy ',0
6752,budaya sunda bikin mahasiswa asing jatuh cinta,0
6753,"rt user : si orang pintar yg gila mati , matinya ? ? mati bersamaan `` langkah '' yg ketua\xe2\x80\xa6 '",0
6754,user user rakyat paham hoax nya golongan kampret ... .. rakyat paham krja pemerintah . dasar sampah lu ... ',1
6755,user user brisik jablay nya jos ',0
6756,rt user mending loe beritain mentri joko jokowi nya yg mundur krn gagal hadirkan pemerintah yg berkualitas minimal ber iq,1
6757,user user emangnya sblm 1988 wilayah palestina kosong apa.. ? palestina adl salah propinsi kekhalifahan turki ustmani . turki hancur krn persekongkolan yahudi yg mendukung pemberontakan kemal attaturk . d,0
6758,"user gubernur dki yg terhormat kasih saran tolong bwt tpa sampah jgn banyakin apartemen , rumah palagi mall",0
6759,brengsek boyfriend ga kuat ',1
6760,"user mikir , sekedar bacaan aja kan\n\ntapi sadar gasadar sih disadarin nerima lgbt bacaan ff , mudah ngeimajinasiin bias other bias bxb ... yahhhh deh pokoknya",0
6761,user rezim smua halal gegara duit.\nrasa malu pejabat pd putus kek nya.\nkadang uda keciduk blunder mlh nabrak hukum yg . parah ni rezim . ',1
6762,user ga pake renpel taplak meja prasmanan aja ? biar seksi konsumsi . ',0
6763,user emang tuhan pilgub lari arab ya cong ? ? \nelo udah bencong otak idiot ... .hina banget idup lo ya cong ',1
6764,"dprdnya sibuk terima suap kandidat parpol pendukung , pilkada langsung menghapus ? ;",0
6765,user gpp gua jg masanya noob jd gapapa .g ',0
6766,user shua saudara jauhnya kunti loh oppa.. \xf0\x9f\x98\x94 ',0
6767,"rt user : bocah smp jaman now , , colmek sampe becek \n\n # bahancoli # memek # colmek # colokmemek # jembut # memekbecek url",0
6768,edan retweet 800 d : ',0
6769,ganyang pki.. ! ! peramg terbuka generasi pki dg ummat islam.. ! !,1
6770,"kader user yg fitnah jokowi sbg antek komunis contoh : user , jd tau yg mainkan isu pki",1
6771,user sih bego ? namanya internet . hadeh goblog . ',1
6772,"user kasih kendor ... .kalau bubarkan tu ormas , ehh pemimpinya beneran umroh tki sih ... ... '",1
6773,"cinta kuncixa d hati , , \njika kau benar2 mencintai , hormati sayangi , , \nbaxak atw cacat yg d miliki pasangan , sebisa d tutupi , , \nbertengkar , tp jgn dijadikan api dlm sekam . bersyukur yg d terima..\xf0\x9",0
6774,user ikr udah tau picek selpi . \xf0\x9f\x98\xad\xf0\x9f\x98\xad ',1
6775,user lu titit-tititnya tamasya.. tae ah \xf0\x9f\x98\x82 ',0
6776,"user user user mantap ! ! ! ! kemajuan yg binasa , , , \nsalam cebong mania '",0
6777,pets kucing anjing longstream niche . . salah pendapatan affiliate amazon terbesar niche kucing anjing jualan pakan asesoris . ',0
6778,user eh ngentod gakusah ngegas ! ',1
6779,rt user : ruhut : prabowo kebelet 'nyapres ' komentar url,1
6780,kereta bandara tuh tai bgt ga si ganggu jadwal krl ',1
6781,rt user koruptor lindungi kpk bubarkan ... bawa kemana negara ... pemerintah nya koruptor,1
6782,berita ( gubernur banten : eksplorasi panasbumi batu kuwung jalan ) diterbitkan pabumnews -,0
6783,"baiklah , anak putri langit bisu langit biru milik robot penyair '",0
6784,"user dlu jaman kuliah , menu dr ampas , ga enak . magelang dimasak mz ? '",0
6785,user user cebong dongo \notak jongkok ',1
6786,"zaman , org2 munafik bekerjasama dg org2 kafir utk meruntuhkan islam . demikian.. '",0
6787,"penggusuran paksa pelanggaran berat ham , hak ekonomi-sosial-budaya , dimana disitu hak hunian layak . ; hubungannya novel baswedan ? ; # hamhunianlayak",0
6788,"rt user : kalo transformer mobil berubah jd robot , kalo unbk orang pinter berubah jd haji bolot . '",0
6789,user user kirain orang yg spi onta.\nsetau usa & amp ; yahudi kebanyakan pake otak pake onta ... \xf0\x9f\x98\x82 ',1
6790,"user user user user user user user user njing loe komen ngapain loe mention cebong budug , cemen loe njing \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 '",1
6791,user user user user user user user user user user user user user user user user hrs dwaspadai nama ham tpi berujung k,0
6792,user bangad kebaca bangsad ',0
6793,"oh paham \xf0\x9f\x98\x82\nitu cewek bercadar cerita kali yak.. \nsaya kasih tau.. cerita ngasih minum anjing , melihara anjing.. elu paham kgak ? ? dasar banci \xf0\x9f\x98\x82 , aslinya cowok nyamar cwek bercadar . url",1
6794,"user status `` kafir '' relatif , tergantung ditinjau sudut yg ... santai '",0
6795,"desa , udik , definisi `` universal '' , aglomerasi permukiman area perdesaan ( rural ) . indonesia , '",0
6796,"user takut salah fokus kayak sekarang..\nkata.y 10 rbu lapangan kerja , aseng..\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9 '",0
6797,user kirain diajarin . kayanua gatau budaya palembang . yaudah search dlu ! ! ; ^ ),0
6798,"giliran butuh , sok ngebaik-baikin . giliran gak butuh , diem-diem ngejelekin . setan -_- '",1
6799,"user user user user user gw ga kasih info ama awardee beasiswa aseng , tar dibocorin aussie '",0
6800,undur undur fc mah culun ngaku nya team hebat lawan persib aja undur hahahahaha fuck jokodri ! ',1
6801,"user semarang kaline butek , ,\nsing disayang mripate picek '",1
6802,foto asma dewi anies-sandi ruhut : terang benderang url yg teriak-teriak bunuh ahok,1
6803,"user user user masuk dlu , nikmati penjara . \nanak alay , modar dah loe . '",1
6804,"user wadaauuuwwww.. woii kalem woii , sabar sabar nunggu setahun maning.. gegara si sifit keparat yg kebal hukum , emosi rakyat trkendali..jejangan dr strategi mrk . '",1
6805,"\xe2\x80\x9cdaripada suapan makanan selezat apapun diejek gendut , memaafkanmu kau menghina sahabatku ! ! ! ! ! \xe2\x80\x9d ( chouji akimichi ) '",0
6806,"president threshold 20 % penzaliman demokrasi ... \npembatasan calon threshold 20 % .. pembatasan layak tidaknya mencalonkan integritas calon , kemampuan ketatanegaraan , antek asing aseng , dst ... .\x",0
6807,rt user : penipu tai ! ! ! gw sumpahin gk berkah hidup lo anjing ',1
6808,"rt user : la babi , perangai babi\xf0\x9f\x98\x82\xf0\x9f\x98\x82 url",1
6809,user anak baek culun beda tipis / ? ',0
6810,kangen smasa . bajingan : ( ',0
6811,"berusaha menghindari perbuatan tercela korupsi , kolusi , nepotisme , kejahatan , perbuatan negatif lainnya.\n\ntidak rezim pengusaha ini.\n\nhehe ... '",1
6812,"alquran , petunjuk orang2 muttaqien , memaki-maki orang-orang ingkar ( kafir musyrik ) .",0
6813,usir cina cina indonesia ! ! ! ! ! indonesia berkuasa bebas penjajahan,1
6814,user intinya bacot . ',1
6815,user sbnrnya antek antek nya jg wkwkwk tp malu ngehype wkwkwk ',0
6816,"user onta gw pakek nos mbak , 1 jam nyampek , tenang aja '",0
6817,jokowi pamer dungu ranah publik kuar . url,1
6818,"user user berenti y ewe , dunia selucu '",0
6819,user kemaren gubernur pilihan umat impor bawang cina ga yg teriakin antek aseng ',0
6820,"ciri khas cebong yg melekat..kalah data fakta , langsung otak porno nga ... ? ? ? ; # 2019gantipresiden ; # 2019presidenbaru ; # asalbukanjokowi",1
6821,"[ 76:24 ] bersabarlah ( melaksanakan ) ketetapan tuhanmu , ikuti orang berdosa orang kafir . '",0
6822,user user user korelasi hindu/budha masuk nusantara ya ? maaf ... paham alur otak kaum cebong ',1
6823,"user user kekuatan user digembosi rejim ? takut # 2019gantipresiden bs merampok kekayaan ri takut kebangkitan bangsa bangsa yg berdaulat , makmur & amp ; kuat kepemimpinan",1
6824,user yg mustahil rezim berani melakukannya . ',0
6825,tarik-ulur terkait beda pandangan definisi terorisme fraksi fraksi dpr . ',0
6826,bati nonton bola angin masuk euy ',0
6827,pilihanya 2 ; stop karna g dana ; hutang uangnya kemana,0
6828,rt user membabi buta tito membela jokowi pungli dilingkungan kepolisian menggeliat disadari,1
6829,"help desk terpadu kpu ri , membantu dlm penyelenggaraan pilkada 2018 & amp ; pemilu 2019 | utk konsultasi , silakan hubungi ( 021 ) 31902573 , 31902583 , dtng lgsg ruang help desk lt.1 kpu ri , jl . imam bonjol no.29 jakarta | senin-jumat , 08",0
6830,"user gw un milih sosiologi ya fi , tp sekolah pemantapannya matapelajaran ips diikutin . rada bangke : ( '",0
6831,"masuk atm ngelihat kondom jatuh milik , si empunya buru2 udah ngempet eue lupa gak bawa uang ehe ~\n # realbo # realava '",0
6832,user user user user kampret tolol ! ! \norang kayak lo tu susah ... kagak ngerti2\nlo kalo copas gitu yg lkp ... males gwe bahasnya sering.. nyodorin copas gbr tau dr sumber nya.. payah ',1
6833,rt user : manusia sinting url,1
6834,biadab ! teroris budha myanmar bakar al-quran !,1
6835,user user user user user primata ngga tau eh embrio cebong elo ma keluarga lo kalo surat2nya lengkap gw bayarin ! eh tolol hidup jngan mikirin liat goblog ! dungu ! ! ! ',1
6836,user user ebih mundur jabatan presiden ! !,1
6837,laptop dijangkiti virus babi berlaku ? ! ! ? ! ? ! ? ? ! ! ! ',0
6838,rt user : user samlekom\nlu ga tidur ? \nlgi dngerin lgu\nabis mandi gua\ndari acara temen\ntidur lu ken\nntar sakit wkwkkwkwkwkwkq\nk\xe2\x80\xa6 ',0
6839,sederhana mengidentifikasi pembajak agama . ayat2 yg suarakan kedamaian permusuhan ? ajaran2 yg teriakkan hati tenang hati panas ?,0
