,text,hs
4988,"eigentlich jemand fotos altmarkt letzten montag netz gefunden , angeblich 20000 gegendemonstranten ? ? ? find irgenwie nix theaterplatz !",0
4989,. lugen.lugenlugen,0
4990,falsche asylan : https : //www.facebook.com/this.is.christian.syria2/photos/a.1636758389909201.1073741830.1628636400721400/1641770576074649/ ? type=3 & theater,0
4991,"( video , 3 min ) volkerwanderung deutschland http : //www.politikversagen.net/voelkerwanderung-nach-deutschland",0
4992,lugen lugen ganze land besteht lugen,0
4993,"`` volksverarsche '' fluchtlinge beschrankt ! ahnlich verhalt pegida ! bild masse ( normale burger ) gezeigt , gezielt paar glatzkopfige mitlaufer leute irgendwelchen mist brullen ! urinbeutel werfende antfa garnicht erwahnt ... menschen `` lugenpresse '' rufen , zeigen reporter emport .",1
4994,"`` volksverarsche '' fluchtlinge beschrankt ! ahnlich verhalt pegida ! bild masse ( normale burger ) gezeigt , gezielt paar glatzkopfige mitlaufer leute irgendwelchen mist brullen ! urinbeutel werfende antfa garnicht erwahnt ... menschen `` lugenpresse '' rufen , zeigen reporter emport .",1
4995,"ach neeeeeeeee ? ? endlich zugegegen ? ? grad , interviewtwerden , imme rjunge gesunde menschen . wirtschaftsfluchtlingen sagen ? ?",0
4996,spat ... . puuuuuust fahnchen wind .,0
4997,"lugen verschweigen zeug halt . protestmarsch 100.000 italiener , asylpolitik einverstanden mal erwahnt .",0
4998,"langsam merken pfeifen , mehr glaubt deswegen versuchen seite wechseln . tja ... sollten mal geschichte jungen durchlesen , immer `` wolf '' geschrien .",1
4999,"langsam merken pfeifen , mehr glaubt deswegen versuchen seite wechseln . tja ... sollten mal geschichte jungen durchlesen , immer `` wolf '' geschrien .",1
5000,"seit gestern weder bundes regierung ostereich deutschland sagen , wurden burgerkriegsfluchtlingen helfen . nein vorsatzliche beihilfe einschleusung hoch kriminellen brandstiftern notigern , erpressern , gewalttatern gewaltverherlichern . bruch grundgesetzes , hochverrat ! knast parteien - michboche lebenslang selbe gilt fur sowas unterstutzen , justiz sicherheitskraften . lasst abschaum beide volker regiert teufel jagen gnade ! ! ! ! ! ! ! ! ! ! ! ! ! ! !",1
5001,"seit gestern weder bundes regierung ostereich deutschland sagen , wurden burgerkriegsfluchtlingen helfen . nein vorsatzliche beihilfe einschleusung hoch kriminellen brandstiftern notigern , erpressern , gewalttatern gewaltverherlichern . bruch grundgesetzes , hochverrat ! knast parteien - michboche lebenslang selbe gilt fur sowas unterstutzen , justiz sicherheitskraften . lasst abschaum beide volker regiert teufel jagen gnade ! ! ! ! ! ! ! ! ! ! ! ! ! ! !",1
5002,"fur uberraschung , wirklich unglaublich ! ironie off",0
5003,"aaaaah , drohte feuerchen auszugehen ?",0
5004,"fluchtlingen gibt kaum fukranke , obwohl syrien deutschland ca . 3000 km weit . 90 % eingekehrten fluchtlinge junge kraftige manner , weder land fur assad verteidigen . wer eigentlich rebellen , chaos verursacht wem wurden finanziert . gleichen friedensengel lybien unrechtmaig bombardierten mandat un je rechenschaft gezogen wurden . politiker durfen recht auslegen , . konnte frau merkel eid deutsche volk schengener vertrage brechen . heute wundern medien , uber groer schadenfreude gelacht . geschwatzigen bundeskanzlerin besseres verdient .",0
5005,"kindern mitleid erhalten , jungen maennern ( kleine armee ) .so brd .",0
5006,ach nachdem schon zeitungen sogar letzten regionalzeitung hinterkleckersdorf melden raumt ard ? wohl angst wind dreht ?,0
5007,wundert wirklich,0
5008,schon aufgefallen uralte bilder gezeigt ...,0
5009,scheinen gerade `` drehen '' . jump heute sogar uber vergewaltigungen dresden magdeburg berichtet . irgendwas komisch !,0
5010,"leute bringen kultur , lache , kummer leid bringen uber .",0
5011,falsch warheit ? glaube wahrheit ! https : //m.youtube.com/watch ? feature=youtu.be & v=5bfhgbzxt1q,0
5012,heuchler .,1
5013,heuchler .,1
5014,wer guckt eigentlich offiziellen nachrichten ?,0
5015,"wahre bild fluchtlinge ! ! ! freund , tochter wurde heute morgen drecksacke uberallen , 10 jahriges madchen ! ! ! wut ! ! ! tochter selina wurde heute 6.30 uhr fruh herrengasse graz sudlandischen typen hinten angegriffen kleine gasse gezerrt . warf boden durchsuchte taschen . tochter schrie hilfe typ sagte ruhig tut . 10 euro taschengeld genommen moment kamen 2 altere damen lief . irdenwer vorfall beobachtet : mochte beiden damen bedanken . wurde sofort fahndung ausgeschrieben beamte sagte moment schwierig groteil polizei grenze , achtung worte , schei fluchtlinge beschutzen . kripo werdet videoaufzeichnungen herrengasse strassenbahnen . hoffe bildmaterial gesicht bekomme . gnade gott sudlandischen typen . tochter steht immer schock fertig . falls depperter kommentar gutmenschen kommt rede antwort stehen . christian budja",1
5016,"wahre bild fluchtlinge ! ! ! freund , tochter wurde heute morgen drecksacke uberallen , 10 jahriges madchen ! ! ! wut ! ! ! tochter selina wurde heute 6.30 uhr fruh herrengasse graz sudlandischen typen hinten angegriffen kleine gasse gezerrt . warf boden durchsuchte taschen . tochter schrie hilfe typ sagte ruhig tut . 10 euro taschengeld genommen moment kamen 2 altere damen lief . irdenwer vorfall beobachtet : mochte beiden damen bedanken . wurde sofort fahndung ausgeschrieben beamte sagte moment schwierig groteil polizei grenze , achtung worte , schei fluchtlinge beschutzen . kripo werdet videoaufzeichnungen herrengasse strassenbahnen . hoffe bildmaterial gesicht bekomme . gnade gott sudlandischen typen . tochter steht immer schock fertig . falls depperter kommentar gutmenschen kommt rede antwort stehen . christian budja",1
5017,"wegen bedrohung polizei kieler augenarztpraxis anrucken . 31-jahriger , zwei jahre alten sohn behandlung begleitete , beschimpfte medizinerin unrein  . arztin behandlung abbrach , mann angekundigt , uberlegen , 53-jahrigen schaden konne . timmendorfer strand wurden drei kosovo stammende manner beim versuch , geschaft 600 euro teure hose stehlen , polizei erwischt . fur groe aufmerksamkeit sorgte korperverletzung lubeck : afghanischer staatsangehoriger schlug innenstadt lediglich muslimischen recht angetraute frau mehrfach gesicht.  passanten schritten alarmierten polizei.http : //www.kn-online.de/news/aktuelle-nachrichten-politik/news-aktuelle-nachrichten-politik/landeskriminalamt-drohungen-diebstahl-schlaege",0
5018,"einverstanden , eltern , groeltern aufgebaut , frau merkel sturkopf binnen kurzester frist zerstort , eigenen land mehr leben konnen ? nein , unterzeichnen fur rucktritt frau ! bereits uber 180.000 unterzeichner ! : https : //www.change.org/p/wir-fordern-den-r % c3 % bccktritt-der-bundeskanzlerin-dr-a-merkel-und-sofortige-neuwahl-der-bundesregierung-resignation-of-the-german-chancellor-dr-a-merkel-and-immediate-reelection-of-the-german-government ? source_location=petitions_share_skip",0
5019,ard nutzt halt zwangsfinanzierte monopolstellung schamlos - personale konsequenzen ruckerstattung gebuhren mussten folge . darauf allerdings lange warten .,0
5020,"na , sone uberraschung , total geschockt *ironie aus*",0
5021,"untergeordnete lugenabteilungen , pfui teufel",0
5022,ups ... . bessern ? glauben vergessen ?,0
5023,hurensohne wegen demos bringen halbe stadt lahmgelegt ? ? ? ?,1
5024,hurensohne wegen demos bringen halbe stadt lahmgelegt ? ? ? ?,1
5025,glaube ja menschen sachsen dummer nrw daher beitrag sparen konnen .,0
5026,"pegida deutsche volk immer sagt , lugenpresse",1
5027,"pegida deutsche volk immer sagt , lugenpresse",1
5028,... weiterhin marchen verbreitet konnen mussen naturlich gebuhren erhoht !,0
5029,liefere elektrogerate . 4 wochen 10 waschmaschinen 8 elktroherde heute 4 waschmaschinen 6 herde waschmaschinen bullauge abgerissen herden ceranfeld eingeschlagen herd klappen abgerissen menschen schweine ... . nee sorry schweine sauberer . geweigert altgerate entsorgen versaut absolute seuchen gefahr .,1
5030,liefere elektrogerate . 4 wochen 10 waschmaschinen 8 elktroherde heute 4 waschmaschinen 6 herde waschmaschinen bullauge abgerissen herden ceranfeld eingeschlagen herd klappen abgerissen menschen schweine ... . nee sorry schweine sauberer . geweigert altgerate entsorgen versaut absolute seuchen gefahr .,1
5031,"fruher hie : frauen kinder zuerst ! langsam mussen leute , bislang volksverdummung schuldig gemacht , vorderster front regierungsparteien deren angeschlossene presse , einraumen , auslanderschwemme , schones land uberspult , grotenteils glucksrittern wirtschaftsasylanten zusammensetzt . lasse emotionen , handele armsten schweine planeten , mehr sinne rauben . danke fur besuch return to sender !",0
5032,gez fur verarsche danke,0
5033,sagt ? : https : //buergerstimme.com/design2/2015/10/lutz-v-mann-von-pegida/,0
5034,"tja , leute , fur stimmungswechsel deutschland sorgen schon testosteronbomben afrika orient . hoffentlich erwischen zuerst gutmenschen .",0
5035,"ach nee , fur uberraschung ?",0
5036,"deutschland durchaus 1,5 millionen menschen aufnehmen , daran zweifel . leider 1,5 millionen muslime zumutung , funktionieren !",0
5037,"ach nein , verarschen presse volkverrater kotzrn ganz oben steht merkel .",0
5038,https : //www.facebook.com/gio.dipietro.1/posts/1696146583951000 sieht italien schlimmer,0
5039,woher kommt all scheie ficken kanickel,1
5040,woher kommt all scheie ficken kanickel,1
5041,is klar ... .sonst wurde volk regierung verreisen ... .die lugen taschen voll ... ..aber sehen lang schaffen ... .die realitat kommt ecke deutschlands kommunen voll kommen immer mehr ... ausschlielich junge kraftige manner ... .,0
5042,"schau kochsendungen filme , schon lange nachrichten mehr . luge !",0
5043,lugenpresse /-medien ... ... .,1
5044,lugenpresse /-medien ... ... .,1
5045,verga : the voice ?,0
5046,"osterreich wahrscheinlich schlimmer , wolle gefarbter linksgruner staatsfunk niemals eingestehen .",0
5047,"wer `` gutmenschen '' immer begriffen medien lugen , lasst beim frisur wohl hirn schneiden ; )",0
5048,wer geldgierigen parasiten eingeladen ? ausser extrem naiven merkel.warum bleiben turkei turken funfmal tag satanstein bucken konnen.warum bosen `` unglaubigen '' europa ? lieben muslime geld mehr stein mekka ? turkei naher wunderbaren steingotze . stein mekka weint muslime lieben geld mehr stein . dachte muslime sagen geldgier `` sunde '' ? warum muslim lander bleiben ? geld wichtiger muhammeds geliebten steingotze . fur heuchlerlei sogar muslime syrer asylanten . nachsten liebe turkei saudi arabien ?,1
5049,wer geldgierigen parasiten eingeladen ? ausser extrem naiven merkel.warum bleiben turkei turken funfmal tag satanstein bucken konnen.warum bosen `` unglaubigen '' europa ? lieben muslime geld mehr stein mekka ? turkei naher wunderbaren steingotze . stein mekka weint muslime lieben geld mehr stein . dachte muslime sagen geldgier `` sunde '' ? warum muslim lander bleiben ? geld wichtiger muhammeds geliebten steingotze . fur heuchlerlei sogar muslime syrer asylanten . nachsten liebe turkei saudi arabien ?,1
5050,denkt mal nation medien sitzt ... ... na kommt darauf ? ? ? ? fangt j wundert mehr ... . kommt faul verlogen . wer geschichte vergangen jahren kennt wei meine..,0
5051,sag lugen presse .,1
5052,sag lugen presse .,1
5053,schei lugenpresse ! sehen unserer stadt herumlauft menschen verhalten . dankbarkeit finde ganz . ib phalanx meinungsteiler ^.^,1
5054,schei lugenpresse ! sehen unserer stadt herumlauft menschen verhalten . dankbarkeit finde ganz . ib phalanx meinungsteiler ^.^,1
5055,ach nee ... hort propagandasender merkels ! !,0
5056,"suchen . plan , ganz gezielt masse jungen ( z.t . kampferprobten ? ? ! ) mannern europa explizit deutschland geschleust , massive unruhen ausgerichtet . soldaten vorher ganze welt verteilt , relativ wehrlos mob ausgesetzt . fast unbemerkt stocken usa gb militarische prasens , `` stunde not '' patsche helfen . soldaten ja gesagt , friedensmission unabkommlich irgendwo erdenrund eingespannt . zeit wurde deutsche volk derart verraten ans messer geliefert , verwaltungszeit merkel , gauck , steinmeier , gabriel , leyen & co. wort regierung geht zusammenhang vorgen . namen uber lippen .",0
5057,krieger waffen ? ? ?,0
5058,"bilder verfolgt wer booten klettert fur jedermann sehbar dhier familien rausklettern junge manner 18-35 jahren , . ja problem warum menschen barrikaden gehen . nachrichten schon niht mehr trauen wem mann uberhaupt vertrauen schenken . sprachlos fassungslos wundere warum eigentlich thema . sieht passiert deshalb viele versuchen reumutig umzudenken . ganz schnell passieren land heimat verloren fachkrafte nahen osten .",0
5059,l u g e n p r e s s e ! ! !,1
5060,l u g e n p r e s s e ! ! !,1
5061,zwangsbezahlte lugenpresse,1
5062,zwangsbezahlte lugenpresse,1
5063,ach nee ... fur ne uberraschung ... augen aufmachen u sieht wer wirklich kommt,0
5064,gedacht,0
5065,wort : lugenpresse ! ! !,1
5066,wort : lugenpresse ! ! !,1
5067,medien weiterhin lugen .,1
5068,medien weiterhin lugen .,1
5069,richtigstellung tagesschau ware mal gutes bild randnotiz !,0
5070,"trotz weiterhin kinder familien gezeigt , wirklichkeit weiterhin gezeigt . einfach glaubhaft sender ernst nehmen .",0
5071,"doppelt schlimm , offentlich-rechtlichen gebuhren finanziert",0
5072,wussten schon !,0
5073,"mal nen kommentar los werden.. schmarotzer , wohlstand denken , manner geblieben , her kommen fur land gekampft ! ( fur krieg kampf notwendig ) einzigen , tatsachlich gefahrlich deren heimat , familien ! los denen ? bock weit laufen u warten erstmal ab , jungs nem benz zuruck kommen ( a ' la achmet & schachbrett ) abholen ? gute idee ! wusste 's sowas gibt , wurde kerl los jagen !",0
5074,"lest buch ''gekaufte journalisten , ,von uwe ulfkotte wisst lugenmachine funktionert .",0
5075,wissen willst ; wer beherrscht ; musst herausfinden ; wen kritisieren darfst : voltaire,0
5076,"konnen mehr beschonigen.dazu groer teil bevolkerung mundig glaubt mehr `` presse '' .es gibt internet , , mu abwegen .",0
5077,"naja , falsch unbedingt . volk verkaufen zeigt ja mangel produktes ^^",0
5078,merkel geht incl . problem bleiben ... .. erbe darf frau merkel straffrei ubertragen ...,0
5079,"hallo , bitte , video anzusehen . video wurde heute aufgenommen hannover . wurde diejenigen denken , weitergehen land bitten , endlich aufzustehen aktuelle politik anzugehen . geht demos , schreibt kommunalpolitiker , werdet einfach aktiv helft land retten . https : //www.facebook.com/westendorf.katrin/videos/1065695536795100/ ? hc_location=ufi",0
5080,mussen gez bezahlen fur lugen,0
5081,schaut mal dises bilder osterreichisch- slowenischen grenze 23.10.15 . seht bald erwartet . https : //mopo24.de/nachrichten/oesterreich-grenze-asyl-flucht-chaos-ansturm-21326,0
5082,lugen lugen lugen,0
5083,blind fahig eigene meinung bilden .was denken medien ? bevolkerung schon total verblodet ... ... ..die lugen regierung vorgegebe,0
5084,"leider 1.mal , sieht mal manipuliert werden.das schlimme , viele glauben sehen .",0
5085,staatsfernsehen halt !,0
5086,lugen kurze beine ! !,0
5087,"80 % abschaum gehoren sofort zuruck geschickt . kriege gabe landern denen `` schmarotzenden asylanten '' einfallen , ware deren pflicht fur land sicherheit kampfen .",1
5088,"80 % abschaum gehoren sofort zuruck geschickt . kriege gabe landern denen `` schmarotzenden asylanten '' einfallen , ware deren pflicht fur land sicherheit kampfen .",1
5089,ach neeeeeee ... ... ..,0
5090,"ard erinnert zeitung harry potter `` the order of the phoenix '' merkel dolores umbridge frau leyen bellatrix . guckt mal , passt genau . schnell zuruck azkaban denen .",0
5091,"ard raumen derart oft , mal jemand ordentlich ausraumen !",0
5092,"politiker medien lach-nummern land . gut bezahlte obendrein . schamt fur typen . latein ende . land ruiniert menge kohle dafur kassiert . mochte land sofort verlassen dorthin , normale menschen gibt , uberall elende versager !",0
5093,ach ne ? ? ? ?,0
5094,"dieb studentenwohnheim neulich . wurde beim klauen erwischt , ausgezogen nackt strasse gefuhrt strafe ...",0
