,text,hs
5941,@ alvaroaletorres comiste ? ? jajajaja pinche sudaca,1
5942,"@ scavonemateo jajajajaja moro sintindose blanco . nazi verdad bisabuelo , necesito sudaca delirios ser nacionalizado europeo.maricn .",1
5943,docente . q inhabilitarlo @ raul_lucarini @ coloniasudaca @ uniciudadanaar @ rubilarbaez @ a_b_berurier @ rinconet @ margawirkierman @ monteroseva @ monteroseva @ luis_delia @ reasontolive666 @ slburstein @ marianikeb @ alicfk @ convosmorocha @ santoroleandro @ peronchostandup @ _romulus__ https : //t.co/kuqaqkncei,0
5944,fans lala : pambis acosan fans lala cc : ojal muerassudaca mierdate tiras puente ?,1
5945,"espero unidos medidas racismo clacismo aumenten trump , cacera latinos , as expulsan latinos regresen manadas.y t marido gringo sirva quedarte regreses sudaca cabeza hueca !",1
5946,principales factores # efectollamada # pedrosanchez anuncio retirada concertinas . acogida barcos oeneges costas espanolas . universalizacion sanidad publica . https : //t.co/k3chlezzvn,0
5947,@ kaikot victimas subsaharianos vienen patera ahogan mediterraneo africa negra sufren cortes brutales concertinas . fanaticos religiosos imbuidos ideologia extrema derecha ( wahabismo ) .,0
5948,@ juandiegobotto curioso sepas refugiado casa fascistas protegian aprobacion fascista mismo mausoleo general . proxima parezcas tan indocumentado .,0
5949,"@ nico0586 estaras nadando dinero argentino . inundando mundo dolares ! ah ! ! ! avisan panama muestra guita . salgo alla . bye , gracias termo . ja ! globo termo elijo opcion dos . dejo 1 vos . suerte europa , sudaca !",0
5950,"jeremy irons sudaca ensamblaje tierra fuego.c mas barato , claro . https : //t.co/ie3rwvlps8",0
5951,@ pdecatsstg si independencia catalanista . ser posible valla 8 metros concertinas bien afiladas espanoles ensuciemos autoasignado territorio . algun espanol molestarles .,0
5952,@ breakingbikes haz patria partele madre sudaca .,1
5953,7 . sudaca cree gente verdad,0
5954,"sabado auto amor : correr hice mascarilla gelatina leche barritos . ahora , bailo pesitas pies si casualidad cruzo espejo , cago risa . parezco alien the mask version sudaca .",0
5955,@ planatlantauy epaaa ! sera @ prensapesquivel entero @ raulsendic_uy cambio bando convertirse agente encubierto @ planatlantauy ? extremo posible progresia sudaca !,0
5956,"< cara negrata venda crack mataba hermanos , ratas policas hace casi quince aos , qu vas ofrecer vez , mattie ? - cuanto escucharon primera silaba pequeo grupo callaron hicieron lado , si >",1
5957,update *se resbala chico alcantarilla mal puesta* primo : `` mejor pase sudaka '' ( entendiendose blancos ),1
5958,"@ normacurbelo @ casoaislado_es puta sudaca ignorante odia pas acogi ? quin coo habis credo sudacas sentiros mismo derecho espaol ? si gusta espaa , vuelve pas , zorra . extraa",1
5959,"@ normacurbelo @ casoaislado_es , duda , sudaca ignorante odia pais acogio . cono habeis creido sudacas sentiros mismo derecho espanol ? si gusta espana , vuelve pais . extrana ee.uu quieran ver .",1
5960,"@ normacurbelo @ angelvelascoa @ edmundo63010650 @ elblogdesilvia @ lentejitas vuelve pais , sudaca mierda . si quieres vivir cataluna , aprende catalan .",1
5961,@ piloter13 @ normacurbelo @ elblogdesilvia @ lentejitas reviente mas sudaca diciendo cataluna espana . colmo seguro recibe ayudas . extrana quieran ee.uu . despues quejan racismo . increible..,1
5962,sudaca uruguaya residente espana diciendo cataluna espana . reviente mas . despues quejan racismo . trump mas inteligente . gente aporta pais . personas ignorantes desagradecidas . https : //t.co/0i4bf6wqza,1
5963,"@ normacurbelo @ ib_sxtantra @ victorgonz54 pues vete espana , sucia sudaca . cono haces aqui ? familiares violadores permiten entrar ee.uu venis espana ?",1
5964,@ sofiagaviriac ambas cosas sudaca ( signifique ),0
5965,"@ sebas7sal normal equipo relaje exija llegar bien final temporada , octavos sudaca . exageres , deja llorar .",0
5966,"@ s4turnx_ perdon millonario , sudaca pobre",1
5967,"@ dilfre @ oscar_tagrend @ cognomada civilizacion habla ? da cuenta cuerda aqui usted mas panchito , sudaca mierda ? derecha europea usted igual usted lgtb , van acabar civilizacion acabar .",1
5968,"@ marianavinn pudrete x vos votaste , come fideo blanco ! ! gila cuarta , sudaca arrepentida ! !",1
5969,gente sudaca hincha barca peor atletico madrid,1
5970,"@ grefguzz97 @ alphasniper97 @ thegrefgyt espera , cambias tema rpido . pondr foto vez . recuerda sudaca pancho mierda mu pesao .",1
5971,@ rodiafc @ losmillonarios creo lugar llamado sudaka,0
5972,alguien quiera ir conmigo sudaca ?,0
5973,@ colmos67 ladrones sinverguenzas gobernantes politicos sudaca izquierda ? ? ,0
5974,@ ab23andrey @ magogaucho @ sscnapoli @ d_ospina1 jajajajaja ja pelas pinche sudaca mugroso cornudo .,1
5975,"juro trabaje , primero voy hacer ir verlos ! ay , manija rock sudaka quita ! ! !",0
5976,"@ bagatela_sb @ voxnoticias_es @ ahorapodemos analfabeto ? supona . sudaca apoyando partido nazi . nunca aceptarn , mono .",1
5977,"puedo creer pasen foto hace 2 anos , sudaca asi",0
5978,"@ rg1289 @ superchesse barra = sudaca , entonces empezamos decir ?",1
5979,lugar disfrute mas fiesta sudaka,0
5980,@ kamenilieff hace 10 aos carretera mostoles pinto cruce eche derecha.cuando detuvo guardia civil sudaca prueba d ingreso banda latina.os enterasteis ? .ni nadie n momento mamoneo crear alarm,1
5981,detenido sudacano violar mujer alegria-dulantzi https : //t.co/wagxo5pxs2 via @ mediterraneodgt,1
5982,"entra mas sudaka , si entra pollo , cortaaaaa",1
5983,"hablamos imperio , rusia , pasa siria , inmigrantes mediterraneo , verdad latinoamerica , damos vuelta cara crisis mas grande vivido pais sudamericano . # duelevenezuela https : //t.co/ctlv2bo6vq",0
5984,"legislador estadounidense propone paises # honduras paguen $ 2,000 cada inmigrante indocumentado detenido . https : //t.co/ci3zv0gang https : //t.co/ba6dvzm3vv",0
5985,"aguinaldo ninguna conquista ningun zurdo , sudaca ignorante , jubilacion tampoco , vacaciones menos..",1
5986,@ thelokato @ albiverdesavc2 priori acuerdo gol hizo udec clasificamos sudaca,0
5987,"@ hugoartime @ albaprez4 @ lagarder81 vivo espana uruguaya , nunca vida dijeron sudaca , verdad usa , alla mundo dice  gallego  referirse espanol importar parte ( primero quedan ignorantes segundo+",0
5988,"@ adrivp90 si burra s residir , residir , tema gente inmigra pases quedarse vivir ah . recontraburros explicar . evitar fraude dos aos , ayay burros q encuentras . dej",0
5989,acabo descubrir `` sudaca '' palabra despectiva utilizada espana hace referencia personas latinoamerica .,0
5990,entender marxismo sudaca unico esconde corrupcion narcotrafico ! https : //t.co/ein9032xw6,0
5991,@ lapuntitanamas negrata tres patas !,1
5992,"@ edgardoquevedo7 @ 2010misterchip ve ganale rusia primero espanolito digo si espanol , alomejor asqueroso sudaca",1
5993,@ cerdillania @ victoriah991 @ uldmansur @ princesaeboli when in rome do as the romans do . costumbres pais inmigra deben ser respetadas pretender adaptadas inmigrante .,0
5994,@ iancandado sudaca como.tu,0
5995,"pedazo banda karma sudaca ! acuerdan tema ? soga cuello vez mas , sopla viento raspando olla vuelve suplicar https : //t.co/ejs5z1b7h7",0
5996,"@ catasolis20  uy , hablas personaje culebron  forma mas edulcorada decirle sudaca .",0
5997,"bueno gente , confesar tiempo mintiendo , rioplatense ascendencia francesa , italiana , alemana , bielorrusa chechena , sino mexicano ascendencia chuchumeca , dejo foto prueba as tratan `` sudaca '' argumentos .",0
5998,@ latina_noticias @ deltamdelta tardia justa asi habriamos evitado q inmigrante indocumentado antecedentes ingrese . preocupense apoyar q necesitan venezolanos q luchen x pais lugar huir,0
5999,"hijo marley creci mira desprecio , negro sudaca des like",1
6000,"@ mercheli habla sudaca siendo valencia , menos cerebro teclado escribiendo .",1
6001,"@ robertofilippo @ elite_taxibcn @ elitetaxiespana @ sevillajordi @ ciudadanoscs @ psoe interesas curriculum siquiera origenes , fascista recuerdo , unico utilizado palabra sudaca , repito inmigrantes bien recibidos , solo excepcion fascistas",0
6002,"@ patonguzman mierda argentina viene ensuciar pais presencia , sudaka .",1
6003,"@ samuelgarmar95 @ rosafregi mas ver dia mas 600 inmigrantes saltaron valla ceuta , atacando cal viva guardias civiles protegian . gobierno salio defensa colaban ! ! !",1
6004,@ maganacional https : //t.co/iarnj6ocmy neopatriarcado estatal feminista aplica poblacion inmigrante arabe europa .,0
6005,"@ arturomonteduro pues toda razon mundo . peor seguro tenia papeles dni espanol , queda mejor decir `` argelino '' `` d'estos top manta '' , `` puto inmigrante '' , `` moro mierda '' pues matas dos pajaros tiro .",0
6006,cono haces ahora pais matar hambre desagradecido sudaca https : //t.co/0cwwcjmcxk,1
6007,"# ice busqueda # indocumentado # homicidio llevaba esposa dar luz https : //t.co/fzuxylvycy , # inmigracion # mexico https : //t.co/sy3yfnjime",0
6008,"realidad , `` negrata '' practicamente existido espanol : creado teoricamente equivalente `` nigger '' , carece fuerza peyorativa extension uso https : //t.co/p2cqiarrql",0
6009,"@ ignaciokutcher @ rmelian7 @ cesare11ob @ halamadrid_wj @ juanma_rguez sudaca mierda si cada vez escribes faltas respeto , vas dando lecciones hace falta humildad",1
6010,"inmigrantes espanoles conocido , venido guatemala producir , generar puestos trabajo . unica excepcion gachupin trujillo . solo venido destruir hacer dano . lado , unico venido ser sirviente .",0
6011,"@ theoryoftheafro @ pepitograsshop1 @ hasser_ @ pasetocado @ caixigar @ jordigalvany mira chaval , nota leguas nunca salido pueblo.hablas educacion llamas sudaka tuit persona . bye",0
6012,"colaboreos publicndo fotos antecedentes permitan entrada basura paises . haria ud si colombiano indocumentado , refugiado , muerto hambre , manenido , asesina famliar ?",1
6013,"602 inmigrantes salto valla ceuta , senalados  grupo criminal  querella igc https : //t.co/img2vbdzeb",0
6014,"@ soycarlosytu s hombre , puto sudaca voy dar comer . puto pas comer cotufas .",1
6015,dios mal gusto trado sudaca pechugona sabe vestir altura curvas # firstdates711,1
6016,@ mifasolmaite sudaca ? k racista,0
6017,thomas mierda . negrata,1
6018,"solucion facil : vaya , . terminen contrato despedido justa causa haberse negado viajar equipo . si quieren terminarle contrato algun motivo , convocado ningun partido ; copa , sudaca , liga https : //t.co/nqmwhy5ey2",0
6019,"@ el_gungui @ vox_es @ santi_abascal @ voz_populi inmigrantes necesitan ayudas ? pobres jubilados mueren casas solos . necesitan . padres familia espanoles recursos , necesitan . puto moro quiso matar mosso escuadra , resucitarlo volverlo matar .",1
6020,@ afrvet @ laventana momento quitar concertinas poner 10.000.000 cerdos ibericos fronteras seguro entra ninguno,1
6021,"@ almagro_oea2015 @ reinaldoprofeta @ asambleave @ omarbarbozadip @ oea_oficial barboza deslegitimo tsj q mismo parlamento eligio califica legitimo . x via mentalidad vzla , nicaragua , cuba , etc seguiran siendo reproductoras d propia desgracia inferioridad mental sudaca . colombia tambien premio asesinos d farc",0
6022,serafn giraldo : `` invitara grande-marlaska tour melilla seguro abrira ojos . descubrira quitar concertinas menos '' .,0
6023,sudaca viene pais laburar sacan planes estudian gratis pagan luz etc dirct tv quejan putos rajen paraiso,1
6024,"llorar pal ' valle , sudaca resentido . https : //t.co/qgun8fo8vb",1
6025,"va servir . hace 11 dias juez admitio denuncia presentada abogada malaga mismos inmigrantes . si espanoles , seguro admitirian tramite . https : //t.co/oyqwnswr3w",0
6026,conversacion normal d amigas [ 20/8 23:55 ] sudaka : suelen decir ahre [ 20/8 23:57 ] abigail : encima sos re puta vos [ 20/8 23:57 ] abigail : sabes llego ser hombre [ 20/8 23:57 ] abigail : veo acabo,0
6027,"@ negrosantos13 @ jimsot10 nomames pinche sudaca mierda tente respeto pareces puto meco secundaria discutiendo , sabes mediocre carrera mejor amierdica , sientes dios , nomames ridculo pattico",1
6028,usa tratado sudaca tercermundista ? crees americano promedio interesa pepino si entraste legalmente ? medios poder ingresar legalmente hace sentir mas ? pequeno ser humano ! https : //t.co/w1pasaaqde,1
6029,"asociaciones pro homosexuales pro inmigrantes , cono va creer q moro pobre gay q evitar q descubran sexualidad tolerantes moros , decide suicidarse iendose comisaria cuchillo mano ? 1 - borregos 0",1
6030,"@ reycactus1 @ doomentio seria mas mexicanos latinos . entendido dicen 'sudaca ' ciertos contextos , dicen insulto .",0
6031,"602 inmigrantes salto valla ceuta , acusados `` grupo criminal '' querella igc ( asociacion independientes guardia civil ) juzgado instruccion 5 ceuta . pais serio criminales estarian carcel . https : //t.co/oqvyhxdy61",1
6032,@ _mir_an_da7 @ mariagtriana mejor carta santo padre directa informando d actos ofensas ejemplo monja ( incluir pruebas ) respuesta sera ke sudaca pertenece congregacion ajena vaticano comen patatas !,0
6033,"obvio ofendo algn sudaca hace algn comentario presuponiendo mexicanos feos , pas est verga . mexicanos podemos hablar mierda mxico , ningn pinche extranjero ocurra , va haber pedo !",0
6034,@ brainmeeple @ an_lostuyos @ __mi_randa migrante invento izquierda sectaria . emigra inmigra . mas preguntas senoria .,0
6035,@ ateosenfureci2 @ jonathanmartinz @ policia igual lazos amarillos concertinas mas espanol mas democratico,0
6036,"@ karjimzub @ elmundotoday verdad , solo blancos europeos . nunca visto sudaca negro situacion",1
6037,@ juanma_rguez ja ja puta mierda mas sudaca mas torpe caracol,1
6038,"@ unchinodechina @ lavanguardia aunq duela decirlo , familia despues ver hace semanas inmigrantes valla ceuta , quedaron impunes ninguno disparo despues agredir agentes autoridad ( cuchillo , cosas peores ) , entiendo q pidan q piden .",1
6039,"@ saludhernandezm personas extranan dictaduras , cualquier dictadura , aun mas si ibericas ponen eje madrid ; cultura , politica idioma idiosincrasia demas . mismos anoran franco viven pais 'sudaca ' creyendose duenos verdad .",0
6040,@ stopfalsasdenun cabesaaaa ? ( voz sudaca mierda ),0
6041,"@ pablocasado_ @ imbrodamelilla @ teogarciaegea pablo quieren concertinas , muro 12 metros mas altura dos plantas pisos , acabo problemas @ guardiacivil @ policia @ emadmde @ monarquiaespana nadie quejaria",1
6042,@ jordinogueras61 @ toni_blackout albiol dia mas tomar sol echen propio partido `` negrata '' .,0
6043,". @ pablocasado_ lamenta gobierno haciendo materia inmigracion . critica ministro interior parece quiere quitar concertinas psoe , renegaba ley seguridad ciudadana ahora reconociendo util .",0
6044,@ hernanpablo argentino `` sudaka '' . lugares pasa .,0
6045,rio bronx . escucha negrata : hor ca si tas .,1
6046,"@ rogall19 @ rmelian7 @ cesare11ob @ halamadrid_wj @ juanma_rguez callate boca pobre obeso , sudaca quieras menos escribir , hablas cabello , quiero imaginar debes ser persona , escondes",1
6047,"@ mvtarde ke pasa ke pablito casado tambien va hechar culpa gobierno atentados , favor fuerte consentirle sr decir , concertinas puso quito zapatero ex ministro fernandez diaz dejo okey pablito",0
6048,@ tojinoplay @ manutinho_ @ mihaaru_ hermano sudaca tambien sudacas si podemos meternos ?,1
6049,@ macabercovich @ elrancius ahi prueba puede ser fascista sudaka vez,0
6050,"@ stoydesbasatado entiendo , igual jugaron sudaca ano pasado",0
6051,"@ gloriaalvarez85 @ nanolacouture cierto , mucha gente emputa trump x joder inmigrantes , hace detuvieron indocumentado ser pedido pais crimen hombre iba camino hospital tener 5 to hijo , gobierno mantenga . mandan huevo .",1
6052,@ zurdo_bohemio tenis mentalidad sudaka pues ! dile anglosajon ser rico malo reira cara tercer mundista !,1
6053,"@ abransusana @ pinchasur parte construccion clasista , hijos emigrantes europeos creen primer mundo pais sudaca , olvidan emigrantes europeos gente alcurnia linaje , bue crecieron creyendose superiores asi edificaron famili",0
